uid,title,description,accrualPeriodicity,keywords,purpose,url,distributionFormat,publisherName,publisherId,contactPointName,contactPointEmail
8396f9b8-9b79-4b5c-b3f4-bb416d987fc8,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Солом'янською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних","Набір містить два ресурси: legalActs – інформацію про нормативно-правові акти, акти індивідуальної дії (крім внутрішньоорганізаційних), прийняті Солом'янською районною в місті Києві державною адміністрацією; projects – проєкти розпоряджень, що підлягають обговоренню (за наявності). Документ розпорядника інформації про визначення відповідальної особи (осіб) розпорядника інформації оприлюднено в наборі даних «Інформація про відповідальних осіб за оприлюднення інформації у формі відкритих даних у структурних підрозділах виконавчого органу Київської міської ради (Київської міської державної адміністрації) та районних у місті Києві державних адміністраціях»: https://data.kyivcity.gov.ua/dataset/informatsiia-pro-vidpovidalnykh-osib-za-opryliudnennia-informatsii-u-formi-vidkrytykh-danykh--aparat",Щотижня,"акти, проекти, рда, розпорядження","Закон України «Про місцеві державні адміністрації», Закон України «Про столицю України — місто-герой Київ»",https://data.kyivcity.gov.ua/dataset/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizat-solomianska-rda,CSV,Київська міська державна адміністрація,00022527,Руденко Ліна Сергіївна,lina.rudenko@kyivcity.gov.ua
fa31d71e-0309-4500-9aeb-00d57e9f7fe1,"Переліки нормативно-правових актів, актів індивідуальної дії (крім внутрішньоорганізаційних), прийнятих розпорядником інформації Оболонською районною в місті Києві державною адміністрацією, проекти рішень, що підлягають обговоренню, а також документ розпорядника інформації про визначення особи (осіб) відповідальних за оприлюднення відкритих даних","Набір містить два ресурси: legalActs – інформацію про нормативно-правові акти, акти індивідуальної дії (крім внутрішньоорганізаційних), прийняті Оболонською районною в місті Києві державною адміністрацією; projects – проєкти розпоряджень, що підлягають обговоренню (за наявності). Документ розпорядника інформації про визначення відповідальної особи (осіб) розпорядника інформації оприлюднено в наборі даних «Інформація про відповідальних осіб за оприлюднення інформації у формі відкритих даних у структурних підрозділах виконавчого органу Київської міської ради (Київської міської державної адміністрації) та районних у місті Києві державних адміністраціях»: https://data.kyivcity.gov.ua/dataset/informatsiia-pro-vidpovidalnykh-osib-za-opryliudnennia-informatsii-u-formi-vidkrytykh-danykh--aparat",Щотижня,"акти, проекти, рда, розпорядження","Закон України «Про місцеві державні адміністрації», Закон України «Про столицю України — місто-герой Київ»",https://data.kyivcity.gov.ua/dataset/pereliky-normatyvno-pravovykh-aktiv-aktiv-indyvidualnoi-dii-krim-vnutrishnoorhanizatsi-obolonska-rda,CSV,Київська міська державна адміністрація,00022527,Віровцев Володимир Юрійович,volodymyr.virovtsev@kyivcity.gov.ua
c2dbed91-31ac-4b4a-9114-cdc0097ea36b,Дані про медичне обладнання комунальних закладів охорони здоров'я,"Набір містить перелік медичного обладнання комунальних закладів охорони здоров'я відповідно до інвентаризаційних описів основних засобів та складається з одного ресурсу: equipment – містить інвентарний, серійний і номер паспорта медичного обладнання, найменування, модель, виробника, рік виробництва, кількість, первісну вартість, суму зносу, балансову вартість, строк корисного використання, назву й код підгрупи медичних послуг, назву та ЄДРПОУ закладу охорони здоров'я.",Щороку,"активи, здоров'я, кнп, лікарні, медицина, обладнання, обстеження","Закон України «Про місцеве самоврядування в Україні», Закон України «Основи законодавства України про охорону здоров'я», наказ Міністерства фінансів України від 02.09.2014 № 879 «Про затвердження Положення про інвентаризацію активів та зобов'язань»",https://data.kyivcity.gov.ua/dataset/dani-pro-medychne-obladnannia-komunalnykh-zakladiv-okhorony-zdorovia-dep-health,CSV,Київська міська державна адміністрація,00022527,Жур Людмила Петрівна,liudmyla.zhur@kyivcity.gov.ua
3e0ad437-e265-48e8-8328-bf93ae556c5a,"Відомості про лікарські засоби/препарати, придбані за бюджетні кошти, відомості про розподілення таких ліків між закладами охорони здоров'я та їх залишки в кожному з них","Набір містить посилання на отримання даних про залишки лікарських засобів та медичних виробів у комунальних закладах охорони здоров'я. Дані оприлюднюються з Медичного порталу Києва та надаються у форматі JSON. Важливо! При роботі з набором даних необхідно звертати особливу увагу на поле dateModified (Дата подання залишку). Актуальність інформації про наявність конкретного лікарського засобу безпосередньо залежить від дати останнього оновлення запису відповідним закладом охорони здоров'я. Записи, дата оновлення яких є віддаленою від поточної, можуть потребувати додаткового уточнення безпосередньо у розпорядника даних (медичного закладу). Рекомендується використовувати фільтрацію за датою для отримання найбільш актуальних відомостей.",Більш як один раз на день,"КНП, вироби, заклади, здоров'я, лікарня, лікарні, ліки, медикаменти, медицина, препарати","Наказ Міністерства охорони здоров'я України від 26.04.2017 № 459, рішення Київської міської ради від 09.10.2025 № 101/10568 «Про затвердження міської цільової програми «Громадське здоров'я» на 2026 - 2028 роки»",https://data.kyivcity.gov.ua/dataset/vidomosti-pro-likarski-zasobypreparaty-prydbani-za-biudzhetni-koshty-vidomosti-pro-rozpod-dep-health,JSON,Київська міська державна адміністрація,00022527,Жур Людмила Петрівна,liudmyla.zhur@kyivcity.gov.ua
bb0f27d3-00e2-414a-9d6e-a8b6633f8a2a,Статистика повітряних тривог на території Києва,"Набір даних містить три ресурси: airAlerts – xронологічний перелік сповіщень про повітряну тривогу на території міста Києва. Кожен запис містить точний час початку та закінчення тривоги, тип сповіщення, адміністративний код території. Ресурс оновлюється щопонеділка. airAlertState – кінцева точка АРІ надає інформацію з ІКС ПЦМС «Київ Цифровий» про початок та відбій повітряної тривоги в місті Києві. airAlertHistory – кінцева точка API надає інформацію з ІКС ПЦМС «Київ Цифровий» про поточні та минулі тривоги в місті Києві.",Більш як один раз на день,"безпека, захист, оповіщення, тривога","Кодекс цивільного захисту України, Постанова Кабінету Міністрів України від 27.09.2017 № 733",https://data.kyivcity.gov.ua/dataset/statystyka-povitrianykh-tryvoh-u-misti-kyievi-dep-municipal,JSON,Київська міська державна адміністрація,00022527,Омельчук Наталія Миколаївна,nataliia.omelchuk@kyivcity.gov.ua
36d18c6b-e6ac-48a5-a77a-fd7e265fb971,"Дані про дитячі, спортивні та інші майданчики для дозвілля та відпочинку, що перебувають у комунальній власності","Набір даних містить два ресурси: sportPlaygrounds – інформацію про мережу спортивних майданчиків на території міста Києва, де відображено назви об'єктів, їхні адреси, географічні координати, приналежність до адміністративних районів, дані про балансоутримувачів, площу об'єктів та інформацію про їхню доступність для осіб з інвалідністю. Дані оприлюднюються з ІКС «Система автоматизації взаємозв'язків між учасниками спортивного освітнього процесу в місті Києві» у форматі JSON. playgrounds – містить інформацію про дитячі та інші майданчики для дозвілля та відпочинку, що перебувають у комунальній власності міста Києва, зокрема: інформацію про ідентифікатор, адресу, координати розташування, обладнання, проведенні інвентаризації.",Щороку,"благоустрій, діти, майданчики, спорт","Закон України «Про благоустрій населених пунктів», Закон України «Про фізичну культуру і спорт»",https://data.kyivcity.gov.ua/dataset/dani-pro-dytiachi-sportyvni-ta-inshi-maidanchyky-dlia-dozvillia-ta-vidpochynku-shcho-pereb-dep-sport,JSON,Київська міська державна адміністрація,00022527,Моторна Світлана Петрівна,svitlana.motorna@kyivcity.gov.ua
84de6b5b-442d-44bf-81f3-73374af6c815,"Календарний план фізкультурно-оздоровчих, спортивних заходів та спортивних змагань на території міста Києва","Набір містить календарний план фізкультурно-оздоровчих, спортивних заходів та спортивних змагань на території міста Києва. Дані надаються у форматі JSON. Дані оприлюднюються з ІКС «Система автоматизації взаємозв'язків між учасниками спортивного освітнього процесу в місті Києві».",Щомісяця,"заходи, змагання, календар, спорт","Закон України «Про фізичну культуру і спорт», Рішення Київської міської ради від 21.11.2024 №174/9982 «Про затвердження комплексної міської цільової програми «Молодь та спорт столиці» на 2025–2027 роки»",https://data.kyivcity.gov.ua/dataset/kalendarnyi-plan-fizkulturno-ozdorovchykh-sportyvnykh-zakhodiv-ta-sportyvnykh-zmahan-mista-dep-sport,JSON,Київська міська державна адміністрація,00022527,Моторна Світлана Петрівна,svitlana.motorna@kyivcity.gov.ua
0f67b9df-a67b-4c92-9e20-ae14e8937a65,Перелік спортивних шкіл у місті Києві,"Набір містить інформацію про перелік спортивних шкіл у місті Києві, зокрема: унікальні ідентифікатори, назви, адреси розташування, географічні координати, типи, керівництво, контакти, форми власності закладів. Дані надаються у форматі JSON. Дані оприлюднюються з ІКС «Система автоматизації взаємозв'язків між учасниками спортивного освітнього процесу в місті Києві.",Кожного півріччя,"діти, заклади, спорт, школи","Закон України «Про фізичну культуру і спорт», Рішення Київської міської ради від 21.11.2024 №174/9982 «Про затвердження комплексної міської цільової програми «Молодь та спорт столиці» на 2025–2027 роки»",https://data.kyivcity.gov.ua/dataset/perelik-sportyvnykh-shkil-dep-sport,JSON,Київська міська державна адміністрація,00022527,Моторна Світлана Петрівна,svitlana.motorna@kyivcity.gov.ua
49e94f5b-f548-4e49-91ac-d2c42d4705d4,Календарний план реалізації проєктів та проведення заходів з питань молоді у місті Києві,"Набір містить календарний план освітньо-виховних та культурологічних проектів та заходів для розвитку молоді, який складається Департаментом молоді та спорту КМДА",Щокварталу,"заходи, молодь, план",Рішення Київської міської ради від 21.11.2024 № 174/9982 «Про затвердження комплексної міської цільової програми «Молодь та спорт столиці» на 2025-2027 роки,https://data.kyivcity.gov.ua/dataset/kalendarnyi-plan-realizatsii-proiektiv-ta-provedennia-zakhodiv-z-pytan-molodi-u-misti-kyie-dep-sport,CSV,Київська міська державна адміністрація,00022527,Моторна Світлана Петрівна,svitlana.motorna@kyivcity.gov.ua
05bdcb8e-2712-4f19-ac2d-2475c2fadcae,Перелік об'єктів комунальної власності,"Набір даних містить ресурс buildings – перелік житлових будинків, будівель, споруд, а також їхніх окремих, квартир, житлових та нежитлових приміщень, що знаходяться у комунальній власності. Набір даних оприлюднюється частково за результатами трискладового тесту: https://kyivcity.gov.ua/publichna_informatsiya_257928/opendata/tests/",Щороку,"балансоутримувач, будинок, власність, майно, нерухомість, приміщення","Земельний кодекс України, Закон України “Про місцеве самоврядування в Україні”, Закон України “Про оренду державного та комунального майна”, наказ Міністерства фінансів України від 02 вересня 2014 року № 879 “Про затвердження Положення про інвентаризацію активів та зобов'язань”, зареєстрований в Міністерстві юстиції України 30 жовтня 2014 року за № 1365/26142",https://data.kyivcity.gov.ua/dataset/perelik-obiektiv-komunalnoi-vlasnosti-dep-communal,CSV,Київська міська державна адміністрація,00022527,Грінченко Олена Олегівна,grinchenko@kyivcity.gov.ua
aa754166-d727-4709-a632-b11db983dbb0,Дані про заклади професійної (професійно-технічної) освіти м. Києва,Набір містить перелік закладів професійної (професійно-технічної) освіти м. Києва.,Щороку,"коледж, освіта, професія","Закон України «Про місцеве самоврядування в Україні», Закон України «Про освіту»",https://data.kyivcity.gov.ua/dataset/dani-pro-zaklady-profesiinoi-profesiino-tekhnichnoi-osvity-dep-education,CSV,Київська міська державна адміністрація,00022527,Яковина Віталія Олександрівна,vitaliia.yakovyna@kyivcity.gov.ua
c6e1f1fc-76cf-4814-9749-547389388f56,"Дані про об'єкти та засоби торгівлі (пересувної, сезонної тощо)","Набір даних містить інформацію про розміщення засобів пересувної дрібнороздрібної торговельної мережі, технічних засобів та окремих елементів благоустрою комунальної власності територіальної громади міста Києва. Дані включають перелік локацій для розміщення пересувної торгівлі (купави, візок тощо), вендингових автоматів, водоматів, станцій зарядки електромобілів, а також платіжних терміналів. Інформація структурована за трьома категоріями (ресурсами): commercialObjects_free - дані про вільні об'єкти, доступні для передачі в користування. commercialObjects_auctioned - дані про об'єкти, які виставлено на електронні торги, організовані КП «КИЇВ.ПРОЗОРО». commercialObjects_leased - дані про об'єкти, за якими укладено договір користування елементами благоустрою. Дані оприлюднені з ІАС «Майно». Дані надаються в форматі GeoJSON. Важливо: до цього набору даних не включено тимчасові споруди (павільйони, МАФи) та поштомати, на які оформлено паспорти прив'язки та які виставлені на електронні аукціони, організовані КП «КИЇВ.ПРОЗОРО» (ці об'єкти містяться в окремому наборі даних «Дані про розміщення тимчасових споруд для провадження підприємницької діяльності»: https://data.kyivcity.gov.ua/dataset/dani-pro-rozmishchennia-tymchasovykh-sporud-dlia-provadzhennia-pidpryiemnytskoi-dii-dep-architecture).",Більш як один раз на день,"вендинг, купава, торгівля, купівля, рітейл","Закон України «Про місцеве самоврядування в Україні», рішення КМР № 915/8881 від 13.06.2024 «Про затвердження Положення про тимчасове користування окремими елементами благоустрою комунальної власності для розміщення тимчасових споруд торговельного, побутового, соціально-культурного чи іншого призначення, та внесення змін до деяких рішень Київської міської ради»",https://data.kyivcity.gov.ua/dataset/dani-pro-obiekty-ta-zasoby-torhivli-peresuvnoi-sezonnoi-toshcho-dep-industry,"GeoJSON, API",Київська міська державна адміністрація,00022527,Цуканова Вероніка Олександрівна,veronika.tsukanova@kyivcity.gov.ua
8d3a8da8-9753-4676-9c4c-451090a3a50a,Дані про перекриття та ремонти доріг у місті Києві,"Набір даних містить інформацію про місце проведення та виконавця ремонтних робіт, запланований період перекриття визначених ділянок доріг. Дані можуть бути використані для моніторингу обмеження руху дорогами та подальшого планування поїздки містом. Набір даних складається з ресурсу roadClosures – дані про перекриті ділянки для виконання ремонтних робіт, зокрема, місце розміщення, виконавця, стан та географічні координати. Дані оприлюднюються з ІАС «Майно» у форматі GeoJSON.",Більш як один раз на день,"Автомобіль, вулиці, дорога, дороги, обмеження, перекриття, проїзд, ремонт, рух, транспорт, утримання","Закон України «Про автомобільні дороги», Закон України «Про дорожній рух», Постанова Кабінету Міністрів України від 30.03.1994 р. № 198 «Про затвердження Єдиних правил ремонту і утримання автомобільних доріг, вулиць, залізничних переїздів, правил користування ними та охорони», Рішення Київської міської ради від 29.08.2024 р. № 1806/9772 «Про організаційно-правові заходи, пов'язані з ефективним використанням та збереженням автомобільних доріг міста Києва»",https://data.kyivcity.gov.ua/dataset/dani-pro-perekryttia-ta-remonty-dorih-u-misti-kyievi-dep-transport,"GeoJSON, API",Київська міська державна адміністрація,00022527,Кравчук Олександра Вікторівна,oleksandra.kravchuk@kyivcity.gov.ua
32003b24-4af7-4f8a-80f0-0a79131d2adb,Переліки ОСББ та ЖБК,"Набір містить дані про перелік об'єднань співвласників багатоквартирного будинку та житлово-будівельних кооперативів, зареєстрованих на територій громади, в тому числі: найменування, код ЄДРПОУ, місцезнаходження, ПІБ керівника, контактні дані.",Щороку,"будинки, жбк, осбб","Закон України «Про об'єднання співвласників багатоквартирного будинку», Закон України «Про місцеве самоврядування в Україні», Закон України «Про особливості здійснення права власності у багатоквартирному будинку»",https://data.kyivcity.gov.ua/dataset/pereliky-osbb-ta-zhbk-dep-zhki,CSV,Київська міська державна адміністрація,00022527,Єгорова Оксана Валеріївна,svk_infrastructure@kyivcity.gov.ua
b424650f-c5b1-4a0c-bffb-51c63fd99560,"Реєстр підприємств та організацій, які здійснюють обслуговування житлового фонду на території міста Києва","Набір даних містить інформацію про комунальні підприємства, які здійснюють обслуговування житлового фонду на території міста Києва, в тому числі: найменування, код ЄДРПОУ, місцезнаходження, ПІБ керівника, контактні дані та території їх обслуговування. Набір даних містить 2 ресурси: provider – інформація про одну управляючу компанію; areaServed – інформація про один житловий будинок та інформація про управляючу компанію, що забезпечує управління у багатоквартирному будинку.",Щороку,"будинки, житло, обслуговування, підприємства, сервіс, інфраструктура","Закон України «Про об'єднання співвласників багатоквартирного будинку», Закон України «Про місцеве самоврядування в Україні», Закон України «Про особливості здійснення права власності у багатоквартирному будинку»",https://data.kyivcity.gov.ua/dataset/reiestr-pidpryiemstv-ta-orhanizatsii-iaki-zdiisniuiut-obsluhovuvannia-zhytlovoho-fondu-na-t-dep-zhki,CSV,Київська міська державна адміністрація,00022527,Єгорова Оксана Валеріївна,svk_infrastructure@kyivcity.gov.ua
40bfc9ec-9aee-4a19-b72b-f9d56029a48b,Дані про пільговий проїзд у громадському транспорті,"Набір даних містить інформацію про обсяги поїздок пасажирів, у тому числі пільгових категорій, у громадському транспорті у місті Києві з можливістю аналізу як щоденної динаміки, так і щомісячних показників у розрізі соціальних категорій, перевізників та видів транспорту. Дані можуть бути використані для моніторингу навантаження на транспортну інфраструктуру, оцінки ефективності програм компенсації пільгового проїзду та планування транспортної політики міста. Набір даних складається з двох ресурсів: ridesTotal – дані про щоденну сумарну кількість поїздок платних і пільгових пасажирів у загальному по міському громадському транспорту; ridesBenefitDetails – деталізовані щомісячні дані про поїздки пільгових категорій пасажирів з розподілом за соціальними категоріями, підприємствами-перевізниками та видами транспорту. Набір даних з вищою частотою оновлення на Порталі даних за посиланням: https://data.kyivcity.gov.ua/dataset/dani-pro-pilhovyi-proizd-u-hromadskomu-transporti-aparat.",Щомісяця,"валідація, компенсація, пасажиропотік, поїздки, пільги, пільговики, транспорт","Закон України «Про місцеве самоврядування в Україні», Закон України «Про автомобільний транспорт», розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 22.10.2018 № 1887 «Про затвердження Порядку функціонування автоматизованої системи обліку оплати проїзду в міському пасажирському транспорті міста Києва незалежно від форм власності»",https://data.kyivcity.gov.ua/dataset/dani-pro-pilhovyi-proizd-u-hromadskomu-transporti-aparat,JSON,Київська міська державна адміністрація,00022527,Відділ оприлюднення інформації,data@kyivcity.gov.ua
7067df6c-f9e3-4a39-8ed3-e7331bdb19e6,Дані про розміщення пунктів надання психологічної допомоги та соціальної підтримки,"Набір даних містить детальну інформацію про розміщення пунктів надання психологічної допомоги та соціальної підтримки на «Мапі ментального здоров'я Києва» в мобільному застосунку Київ Цифровий. Набір даних складається з двох ресурсів: mentalHelp – містить дані про пункти надання психологічної допомоги та соціальної підтримки, розміщені на «Мапі ментального здоров'я Києва» у застосунку Київ Цифровий. schoolsPsychologists – містить дані про розміщення шкільних психологів по районах на «Мапі ментального здоров'я Києва» у застосунку Київ Цифровий. Набір даних з вищою частотою оновлення на Порталі даних за посиланням: https://data.kyivcity.gov.ua/dataset/dani-pro-rozmishchennia-punktiv-nadannia-psykholohichnoi-dopomohy-ta-sotsialnoi-pidtrymky-aparat.",Більш як один раз на день,"безбар'єрність, допомога, захист, здоров'я, ментальність, підтримка","Закон України «Про соціальні послуги», Постанова Кабінету Міністрів України від 14.01.2026 № 64 «Деякі питання організації надання соціальних послуг», Рішення Київської міської ради від 12.12.2024 № 449/10257 «Про продовження дії Комплексної міської цільової програми «Цифровий Київ» на 2024-2025 роки до 2027 року і внесення змін до рішення Київської міської ради від 07.12.2023 № 7516/7557 «Про затвердження Комплексної міської цільової програми «Цифровий Київ» на 2024 – 2025 роки»»",https://data.kyivcity.gov.ua/dataset/dani-pro-rozmishchennia-punktiv-nadannia-psykholohichnoi-dopomohy-ta-sotsialnoi-pidtrymky-aparat,"GeoJSON, API",Київська міська державна адміністрація,00022527,Відділ оприлюднення інформації,data@kyivcity.gov.ua
29f8a002-099a-45e3-9b9a-aeda213b17cb,Дані про розташування пунктів обігріву (пунктів незламності) в місті Києві,"Набір даних містить кінцеву точку API (посилання) для отримання даних про розташування пунктів обігріву (пунктів незламності), їх місце розташування, інформацію про балансоутримувача, режим роботи та умови забезпечення доступності для осіб з інвалідністю, інших маломобільних груп населення та інше. Набір даних з вищою частотою оновлення на Порталі даних за посиланням: https://data.kyivcity.gov.ua/dataset/dani-pro-roztashuvannia-punktiv-obihrivu-punktiv-nezlamnosti-v-misti-kyievi-dep-municipal.",Більш як один раз на день,"безпека, захист, незламність, пункти","Закон України «Про правовий режим воєнного стану», Указ Президента України від 24.02.2022 р. № 64 «Про введення воєнного стану в Україні», Постанова Кабінету Міністрів України від 19.01.2026 р. № 47 «Про внесення змін до Порядку організації та функціонування пунктів незламності»",https://data.kyivcity.gov.ua/dataset/dani-pro-roztashuvannia-punktiv-obihrivu-punktiv-nezlamnosti-v-misti-kyievi-dep-municipal,"GeoJSON, API",Київська міська державна адміністрація,00022527,Омельчук Наталія Миколаївна,nataliia.omelchuk@kyivcity.gov.ua
98967cb0-e90e-4adc-859c-5da2239010d3,"Дані про результати проведених опитувань, опублікованих у мобільному застосунку Київ Цифровий","Набір даних містить детальну інформацію про проведені опитування, які публікуються в мобільному застосунку Київ Цифровий. В наборі даних містяться дані про опитування з різних питань: перейменування топонімів, розвитку міської інфраструктури, створення міських програм та соціологічних серед жителів та гостей міста Києва та інших аспектів життєдіяльності міста. Набір даних складається з двох ресурсів: pollHistory – містить дані про опитування у застосунку Київ Цифровий за період з 2022 до 2025 року. pollCurrent – містить дані про опитування у застосунку Київ Цифровий у 2026 році. Набір даних з вищою частотою оновлення на Порталі даних за посиланням: https://data.kyivcity.gov.ua/dataset/dani-pro-rezultaty-provedenykh-opytuvan-opublikovanykh-u-mobilnomu-zastosunku-kyiv-tsyfrovyi-gioc.",Щотижня,"громадськість, е-демократія, опитування, сервіси","Постанова Кабінету Міністрів України від 28.11.2012 № 1134 «Про запровадження національної системи індикаторів розвитку інформаційного суспільства», Рішення Київської міської ради від 12.12.2024 № 449/10257 «Про продовження дії Комплексної міської цільової програми «Цифровий Київ» на 2024-2025 роки до 2027 року і внесення змін до рішення Київської міської ради від 07.12.2023 № 7516/7557 «Про затвердження Комплексної міської цільової програми «Цифровий Київ» на 2024 – 2025 роки»»",https://data.kyivcity.gov.ua/dataset/dani-pro-rezultaty-provedenykh-opytuvan-opublikovanykh-u-mobilnomu-zastosunku-kyiv-tsyfrovyi-gioc,"JSON, ZIP",Київська міська державна адміністрація,00022527,Азатьян Вартан Олександрович,vartan.azatian@kyivcity.gov.ua
fae21e7d-bec1-456e-9cc5-5c870212c6f1,Дані оцінки якості повітря,"Набір даних містить актуальну (на момент запиту) та історичну інформацію про рівень забруднення атмосферного повітря, отриману з станцій моніторингу якості повітря. Вимірювання охоплюють основні забруднюючі речовини, зокрема: зважені частки (пилу) PM2.5 та PM10, оксид азоту (NO2), діоксид сірки (SO2), оксид вуглецю (CO), озон (O3), та рівень радіації. Ресурс airMonitoringStations формується з даних, які передаються до ІКС «Платформа цифрових мобільних сервісів «Київ Цифровий». Методологія збору даних: Фіксація показників здійснюється кожні 3 години (о 00:00, 03:00, 06:00, 09:00, 12:00, 15:00, 18:00, 21:00), де кожне значення є середньою величиною за попередню годину, розрахованою на основі первинних замірів, що передавались до ІКС «Платформа цифрових мобільних сервісів «Київ Цифровий» кожні 3 хвилини. Набір даних з вищою частотою оновлення на Порталі даних за посиланням: https://data.kyivcity.gov.ua/dataset/dani-otsinky-iakosti-povitria-dep-ecology",Більш як один раз на день,"азот, викиди, екологія, пил, повітря, радіація, якість",Закон України «Про охорону атмосферного повітря» від 16 жовтня 1992 року,https://data.kyivcity.gov.ua/dataset/dani-otsinky-iakosti-povitria-dep-ecology,"JSON, API",Київська міська державна адміністрація,00022527,Дворецька Тетяна Борисівна,tetiana.dvoretska@kyivcity.gov.ua
9cc30442-b063-4893-80fb-f5c8c9f949e5,Адресний реєстр,"Набір містить адресний реєстр міста Києва. Зокрема, відомості про присвоєні адреси, уповноважений орган, ухвалені рішення, статус та інше. Набір даних з вищою частотою оновлення на Порталі даних за посиланням: https://data.kyivcity.gov.ua/dataset/adresnyi-reiestr-dep-architecture.",Кожного півріччя,"адреса, вулиця, містобудування, район, реєстр","Закон України «Про регулювання містобудівної діяльності», постанова Кабінету Міністрів України від 07.07. 2021 № 690 «Про затвердження Порядку присвоєння адрес об'єктам будівництва, об'єктам нерухомого майна»",https://data.kyivcity.gov.ua/dataset/adresnyi-reiestr-aparat,"CSV, JSON, API",Київська міська державна адміністрація,00022527,Відділ оприлюднення інформації,data@kyivcity.gov.ua
