id,name,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,contactPointName,contactPointEmail,contactPointTelephone,contactPointUrl
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПОГОЖИХ ЄВГЕН ЮРІЙОВИЧ,UA74020010220033331,85113,Україна,Донецька,null,null,Костянтинівка,вул. 6-го Вересня,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ РАЧУК ОЛЕКСАНДР МИКОЛАЙОВИЧ,UA74100330110060908,08132,Україна,Київська,Києво-Святошинський,null,Вишневе,вул. Святошинська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КОВАЛЬЧУК ЖАННА ОЛЕКСАНДРІВНА,UA80000000000093317,04107,Україна,місто Київ,null,null,Київ,вул. Лук'янівська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КОШЕЛЮК АРТУР АНАТОЛІЙОВИЧ,UA18040290230091207,13290,Україна,Житомирська,Любарський,null,Кириївка,вул. Миру,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГОРДЄЄВА ВАЛЕРІЯ ВАДИМІВНА,UA51040290010096997,70211,Україна,Запорізька,Гуляйпільський,null,Успенівка,вул. Гагаріна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КРАВЕЦЬ ВЛАДИСЛАВ АНАТОЛІЙОВИЧ,UA80000000000093317,04212,Україна,місто Київ,null,null,Київ,вул. Маршала Малиновського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАШТАЛІР ВІКТОР ЮРІЙОВИЧ,UA32080150010049888,08200,Україна,Київська,null,null,Ірпінь,вул. 3-го Інтернаціоналу,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КАЛИНА ТЕТЯНА ВІКТОРІВНА,UA80000000000093317,04211,Україна,місто Київ,null,null,Київ,вул. Йорданська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ РОМАНОВ ОЛЕГ СТАНІСЛАВОВИЧ,UA80000000000093317,03035,Україна,місто Київ,null,null,Київ,вул. Кавказька,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ШВИДЮК ОЛЕНА СЕРГІЇВНА,UA05020010060015286,23232,Україна,Вінницька,Вінницький,null,Рівець,вул. Українська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БУЙВОЛЮК СЕРГІЙ ВАСИЛЬОВИЧ,UA32080050020065009,08137,Україна,Київська,Києво-Святошинський,null,Софіївська Борщагівка,вул. Боголюбова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ АЗОВА ЕЛЛАДА ПАВЛІВНА,UA80000000000093317,03150,Україна,місто Київ,null,null,Київ,вул. Предславинська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПЕТРЕНКО ОЛЕНА ОЛЕКСАНДРІВНА,UA80000000000093317,03048,Україна,місто Київ,null,null,Київ,вул. Пулюя Івана,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЛИСКОВ СЕРГІЙ ОЛЕКСІЙОВИЧ,UA80000000000093317,04071,Україна,місто Київ,null,null,Київ,вул. Межигірська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ДАВИДЕНКО МАКСИМ ОЛЕКСАНДРОВИЧ,UA80000000000093317,null,Україна,місто Київ,null,null,null,null,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КОНДРАШОВА ОЛЕНА ОЛЕКСАНДРІВНА,UA80000000000093317,03151,Україна,місто Київ,null,null,Київ,вул. Волинська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГРЕЧАНОВ ІГОР МИХАЙЛОВИЧ,UA80000000000093317,02072,Україна,місто Київ,null,null,Київ,вул. Єлизавети Чавдар,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БОНДАРЕВ ЄГОР ЮРІЙОВИЧ,UA63040090010029555,64309,Україна,Харківська,null,null,Ізюм,вул. Паромна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ДМИТРУНЬ ВЛАДИСЛАВА МИКОЛАЇВНА,UA80000000000093317,02095,Україна,місто Київ,null,null,Київ,просп. Петра Григоренка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КОЦКАЛО ВОЛОДИМИР ВОЛОДИМИРОВИЧ,UA80000000000093317,02160,Україна,місто Київ,null,null,Київ,просп. Соборності,null,КОРПУС 2,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КРАСНЯКОВА НАДІЯ СЕРГІЇВНА,UA48080110070029138,79016,Україна,Львівська,null,null,Львів,вул. Декарта,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КОЛЕЩУК АНДРІЙ АНАТОЛІЙОВИЧ,UA48080110070029138,79069,Україна,Львівська,null,null,Львів,вул. Шевченка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ АСТАШЕВ ОЛЕГ ЄВГЕНОВИЧ,UA80000000000093317,01103,Україна,місто Київ,null,null,Київ,вул. Звіринецька,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ФЛЮНДРА НАТАЛЯ ДМИТРІВНА,UA80000000000093317,03039,Україна,місто Київ,null,null,Київ,вул. Саперно-Слобідська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ТИЩЕНКО АНАСТАСІЯ ВАСИЛІВНА,UA80000000000093317,02081,Україна,місто Київ,null,null,Київ,Набережна Дніпровська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ДЕНЬГІНА ДАР'Я ВАДИМІВНА,UA80000000000093317,02121,Україна,місто Київ,null,null,Київ,вул. Вірменська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЗУБЧЕВСЬКИЙ АНДРІЙ ВОЛОДИМИРОВИЧ,UA32020190270049758,09512,Україна,Київська,Таращанський,null,Ріжки,вул. Нагірна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ДУБОВІК ЛЮДМИЛА ВАСИЛІВНА,UA80000000000093317,02055,Україна,місто Київ,null,null,Київ,просп. Петра Григоренка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ОХРІМЕНКО СВІТЛАНА ОЛЕКСІЇВНА,UA71020330030048216,08606,Україна,Київська,null,null,Васильків,вул. Довженка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЧАЛИЙ МАКСИМ ВАЛЕРІЙОВИЧ,UA80000000000093317,02156,Україна,місто Київ,null,null,Київ,вул. Курчатова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ШИДЛОВСЬКА ОЛЕНА ВАСИЛІВНА,UA65040070210065625,50103,Україна,Дніпропетровська,null,null,Кривий Ріг,вул. Петра Дорошенка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БУРЕЦЬ ОЛЕНА СЕРГІЇВНА,UA07080250010017534,45101,Україна,Волинська,Рожищенський,null,Рожище,вул. Селянська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАМАРДАШВІЛІ АВТАНДІЛ,UA35020010130022284,26441,Україна,Кіровоградська,Благовіщенський,null,Лозувата,вул. Перемоги,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГАЛІНОВСЬКИЙ ВОЛОДИМИР МИХАЙЛОВИЧ,UA80000000000093317,03143,Україна,місто Київ,null,null,Київ,вул. Метрологічна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СОКОЛОВА ЮЛІЯ ІГОРІВНА,UA80000000000093317,02068,Україна,місто Київ,null,null,Київ,вул. Драгоманова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ АНТОНОВ МИХАЙЛО ОЛЕКСАНДРОВИЧ,UA32060050010081797,07400,Україна,Київська,null,null,Бровари,вул. М. Грушевського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КУЦЕНКО ВЯЧЕСЛАВ ІВАНОВИЧ,UA80000000000093317,null,Україна,місто Київ,null,null,null,null,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МИХАЙЛЕНКО АННА МИКОЛАЇВНА,UA80000000000093317,02222,Україна,місто Київ,null,null,Київ,просп. Маяковського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАРТИНЮК ІРИНА ПЕТРІВНА,UA80000000000093317,03141,Україна,місто Київ,null,null,Київ,вул. Івана Неходи,null,null,null,null,null,null,null
xxxxxxxxxx,ПРИВАТНИЙ НОТАРІУС МАЛАХОВ МАКСИМ СЕРГІЙОВИЧ,UA80000000000093317,02055,Україна,місто Київ,null,null,Київ,вул. Петра Григоренка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПИСАРЕНКО КОСТЯНТИН ВІТАЛІЙОВИЧ,UA80000000000093317,04202,Україна,місто Київ,null,null,Київ,просп. Рокоссовського Маршала,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГРЕКУЛОВ ДМИТРО ІВАНОВИЧ,UA32100010010059200,07301,Україна,Київська,Вишгородський,null,Вишгород,Площа Шевченка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАКЕЄВ ДМИТРО ОЛЕКСАНДРОВИЧ,UA74020010220033331,85113,Україна,Донецька,null,null,Костянтинівка,вул. 6-го Вересня,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАЛИНОВСЬКИЙ МИКОЛА ОЛЕКСАНДРОВИЧ,UA80000000000093317,03057,Україна,місто Київ,null,null,Київ,вул. Вадима Гетьмана,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЮСОВА ЯНА АНАТОЛІЇВНА,UA80000000000093317,null,Україна,місто Київ,null,null,null,null,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ТИТОВА РУСЛАНА ВОЛОДИМИРІВНА,UA80000000000093317,01103,Україна,місто Київ,null,null,Київ,вул. Драгомирова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПАВЛІЙ ІННА ВІТАЛІЇВНА,UA80000000000093317,null,Україна,місто Київ,null,null,null,null,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КУЧЕЄВА ІННА СЕРГІЇВНА,UA80000000000093317,01010,Україна,місто Київ,null,null,Київ,вул. Лаврська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ТРЕТЯК ОЛЕКСАНДР ВАСИЛЬОВИЧ,UA63120270010096107,61109,Україна,Харківська,null,null,Харків,Зеленіна Михайла В'їзд,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ОСОКІНА ЮЛІЯ СЕРГІЇВНА,UA63120010010021177,62489,Україна,Харківська,Харківський,null,Безлюдівка,пров. Молодіжний,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ НАЗАРЕНКО ТЕТЯНА ВІТАЛІЇВНА,UA80000000000093317,02072,Україна,місто Київ,null,null,Київ,вул. Бориса Гмирі,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПРОЦЬКО УЛЯНА РОМАНІВНА,UA80000000000093317,04116,Україна,місто Київ,null,null,Київ,вул. Коперніка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КРІЛЬ ВОЛОДИМИР ЮРІЙОВИЧ,UA80000000000093317,03189,Україна,місто Київ,null,null,Київ,вул. Ломоносова (Юлії Здановської),null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПАСЕЧНИЙ РОМАН СЕРГІЙОВИЧ,UA18040150010023707,12403,Україна,Житомирська,Житомирський,null,Глибочиця,вул. Миру,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МУСАТЕНКО НАТАЛІЯ ОЛЕКСІЇВНА,UA80000000000093317,02140,Україна,місто Київ,null,null,Київ,вул. Бориса Гмирі,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КАСИР ВОЛОДИМИР ВОЛОДИМИРОВИЧ,UA51120190010049331,66301,Україна,Одеська,null,null,Подільськ,вул. Вокзальна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МІШТА НАТАЛІЯ СЕРГІЇВНА,UA32120010240086846,08135,Україна,Київська,Києво-Святошинський,null,Чайки,вул. Валерія Лобановського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЗАЙЦЕВ ОЛЕГ МИКОЛАЙОВИЧ,UA32080150010049888,08296,Україна,Київська,null,null,Ірпінь,вул. Кленова,null,КОРПУС 3,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ АЛЄКСЄЄНКО ЮЛІЯ СЕРГІЇВНА,UA59020090010081204,41300,Україна,Сумська,Кролевецький,null,Кролевець,вул. Воїнів-Інтернаціоналістів,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МАКАРЕНКО ДЕНИС АНДРІЙОВИЧ,UA80000000000093317,04108,Україна,місто Київ,null,null,Київ,просп. Правди,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ТКАЧЕНКО ВІТАЛІЙ МИХАЙЛОВИЧ,UA80000000000093317,02068,Україна,місто Київ,null,null,Київ,вул. Анни Ахматової,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ УРАЗОВСЬКА АЛЛА ВАСИЛІВНА,UA80000000000093317,03134,Україна,місто Київ,null,null,Київ,вул. Симиренка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЛЕЧЕХЛІБ ДМИТРО ГЕОРГІЙОВИЧ,UA80000000000093317,03150,Україна,місто Київ,null,null,Київ,вул. Червоноармійська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СУЛІК РОМАН ВОЛОДИМИРОВИЧ,UA80000000000093317,04107,Україна,місто Київ,null,null,Київ,вул. Овруцька,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПАВЛОВА ОЛЬГА МИКОЛАЇВНА,UA74080190100086345,22236,Україна,Вінницька,Погребищенський,null,Довгалівка,null,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ УСТІНОВ СТАНІСЛАВ ІГОРОВИЧ,UA80000000000093317,04053,Україна,місто Київ,null,null,Київ,вул. Січових Стрільців,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СЛИНЬКО ГАННА ОЛЕКСІЇВНА,UA80000000000093317,04070,Україна,місто Київ,null,null,Київ,вул. Волоська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СЕРДЮК ОЛЬГА МИКОЛАЇВНА,UA80000000000093317,04053,Україна,місто Київ,null,null,Київ,вул. Олеся Гончара,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЧУХВІЦЬКИЙ РОМАН ПЕТРОВИЧ,UA80000000000093317,02081,Україна,місто Київ,null,null,Київ,вул. Урлівська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БАБИЧ ДМИТРО АНДРІЙОВИЧ,UA80000000000093317,02152,Україна,місто Київ,null,null,Київ,бульв. Амвросія Бучми,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПРИМАК ОЛЕКСАНДР СЕРГІЙОВИЧ,UA80000000000093317,02225,Україна,місто Київ,null,null,Київ,вул. Оноре де Бальзака,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ІРГАЛІНА ЮЛІЯ ІРІКІВНА,UA80000000000093317,02121,Україна,місто Київ,null,null,Київ,вул. Архітектора Вербицького,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ РИБАС НАТАЛЯ ВОЛОДИМИРІВНА,UA80000000000093317,02095,Україна,місто Київ,null,null,Київ,вул. Княжий Затон,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КУЛІНІЧ ГАННА ЮРІЇВНА,UA51080030010072039,68604,Україна,Одеська,null,null,Ізмаїл,вул. Перемоги,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ШЕМЧУК ОЛЕКСАНДР СЕРГІЙОВИЧ,UA80000000000093317,02232,Україна,місто Київ,null,null,Київ,бульв. Висоцького Володимира,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ВАСИЛЕНКО КАТЕРИНА ІГОРІВНА,UA80000000000093317,01010,Україна,місто Київ,null,null,Київ,вул. Лаврська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СКАЛАНЧІЙ СТАНІСЛАВ ВЯЧЕСЛАВОВИЧ,UA61040490010069060,46002,Україна,Тернопільська,null,null,Тернопіль,вул. М. Лисенка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БЕЛОКОНЬ ОЛЕКСАНДР ВАСИЛЬОВИЧ,UA56020030010034121,34400,Україна,Рівненська,null,null,Вараш,Мікрорайон Перемоги,null,КОРПУС Б,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ РЕВА ЛЮДМИЛА ІВАНІВНА,UA80000000000093317,03148,Україна,місто Київ,null,null,Київ,вул. Генерала Потапова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ІВАНЧЕНКО ТЕТЯНА ПЕТРІВНА,UA80000000000093317,03166,Україна,місто Київ,null,null,Київ,вул. Мілютенка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГЕНДЖОЯН АРТАК,UA74040050200013786,54050,Україна,Миколаївська,null,null,Миколаїв,вул. Фонтанна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГАЄНКО ВАЛЕРІЙ ВАСИЛЬОВИЧ,UA80000000000093317,03134,Україна,місто Київ,null,null,Київ,вул. Григоровича-Барського,null,null,null,null,null,null,null
xxxxxxxxxx,ПРИВАТНИЙ НОТАРІУС КИЇВСЬКОГО МІСЬКОГО НОТАРІАЛЬНОГО ОКРУГУ МОРОЗОВА СВІТЛАНА ВОЛОДИМИРІВНА,UA80000000000093317,01001,Україна,місто Київ,null,null,Київ,вул. Велика Житомирська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ШАРМАНКІНА ІННА ВОЛОДИМИРІВНА,UA80000000000093317,02222,Україна,місто Київ,null,null,Київ,вул. Сабурова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГОЛУБЄВА ОКСАНА ПАВЛІВНА,UA80000000000093317,02068,Україна,місто Київ,null,null,Київ,вул. Драгоманова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЗНАК ІГОР МИРОСЛАВОВИЧ,UA48080110070029138,79060,Україна,Львівська,null,null,Львів,вул. Наукова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПИСАРЕНКО ОЛЕКСІЙ ВОЛОДИМИРОВИЧ,UA80000000000093317,03126,Україна,місто Київ,null,null,Київ,вул. Академіка Білецького,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГОЛУБ НАДІЯ ІВАНІВНА,UA71080390010069946,20707,Україна,Черкаська,null,null,Сміла,вул. Левенця,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ АНДРІЄВСЬКА АНТОНІНА ПЕТРІВНА,UA80000000000093317,02099,Україна,місто Київ,null,null,Київ,вул. Севастопольська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КАПІНУС ГЕННАДІЙ МИКОЛАЙОВИЧ,UA80000000000093317,04210,Україна,місто Київ,null,null,Київ,вул. Маршала Малиновського,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ДАНИЛЬЧЕНКО ВІКТОРІЯ ОЛЕКСАНДРІВНА,UA65040010460029260,33024,Україна,Рівненська,null,null,Рівне,вул. Гурія Бухала,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БІРЮК ВОЛОДИМИР МИКОЛАЙОВИЧ,UA32080110020078708,08105,Україна,Київська,Києво-Святошинський,null,Горенка,вул. Київська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГАВРИЩУК АНАТОЛІЙ МИКОЛАЙОВИЧ,UA74080190330077503,22433,Україна,Вінницька,Калинівський,null,Слобідка,вул. Лесі Українки,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СИТНИК ВАДИМ ПЕТРОВИЧ,UA63080090010026457,63705,Україна,Харківська,null,null,Куп'янськ,вул. Леніна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МІТРЯКОВА ОЛЕКСАНДРА ВІКТОРІВНА,UA53080470050078276,08324,Україна,Київська,Бориспільський,null,Гора,вул. Центральна,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ВОЛКОВ ІГОР ВОЛОДИМИРОВИЧ,UA80000000000093317,02002,Україна,місто Київ,null,null,Київ,вул. Микільсько-Слобідська,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЧАЛИЙ ОЛЕКСАНДР МИКОЛАЙОВИЧ,UA80000000000093317,01010,Україна,місто Київ,null,null,Київ,вул. Суворова,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БІРЮКОВ ЄГОР ІГОРОВИЧ,UA80000000000093317,02192,Україна,місто Київ,null,null,Київ,бульв. Дарницький,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ НОНКА КАТЕРИНА ВАСИЛІВНА,UA80000000000093317,02055,Україна,місто Київ,null,null,Київ,вул. Анни Ахматової,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПОПАДЮК СВІТЛАНА КОСТЯНТИНІВНА,UA12020010010037010,49125,Україна,Дніпропетровська,null,null,Дніпро,пров. Крушельницької,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ МУКОВНИКОВА ІРИНА ВАСИЛІВНА,UA80000000000093317,04078,Україна,місто Київ,null,null,Київ,вул. Сергія Данченка,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ПЛАТОНОВА ЛІЛІЯ ВОЛОДИМИРІВНА,UA80000000000093317,03068,Україна,місто Київ,null,null,Київ,вул. Анни Ахматової,null,null,null,null,null,null,null
xxxxxxxxxx,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ КРИВАЛЬ ЮРІЙ ГРИГОРОВИЧ,UA80000000000093317,02139,Україна,місто Київ,null,null,Київ,вул. Курнатовського,null,null,null,null,null,null,null
