"legal_entity_id","legal_entity_edrpou","legal_entity_name","care_type","property_type","legal_entity_email","legal_entity_website","legal_entity_phone","edr_role","edr_founders","spromozhna_merezha_role","legal_entity_owner_name","registration_area","registration_settlement_type","registration_settlement_koatuu","registration_settlement","registration_address","registration_gromada_koatuu","registration_gromada_name","lat","lng"
"e76f8dbe-c00c-438f-9a9a-1df0c275e841","44088676","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""ДОК ЛАЙФ""","Первинна","Приватна (без ФОП)","doclifec@gmail.com","doclife.clinic","+380971292929","{засновник}","{""ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ \""ЮНІВЕРСАЛ ПЛЮС\"""",""ТОВАРИСТОВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ \""КОМПАНІЯ З УПРАВЛІННЯ АКТИВАМИ \""НІКА-ІНВЕСТ\"", КОД ЗА ЄДРПОУ-34935509,  ЯКЕ ДІЄ ВІД СВОГО ІМЕНІ, В ІНТЕРЕСАХ ТА ЗА РАХУНОК ПАЙОВОГО ІНВЕСТИЦІЙНОГО ФОНДУ \""НІКАБУДІНВЕСТ\"" ЗАКРИТОГО НЕДИФЕРСИФІКОВАНОГО ВЕНЧУРНОГО, місцезнаходження: Україна, 01033, місто Київ, вулиця Жилянська,буд. [xxx]""}","Не входить в спроможну мережу","Закорчемний Олег Орестович","М.КИЇВ","місто","8000000000","КИЇВ","Україна, 02132, місто Київ, вул.Трускавецька, будинок 10-в","8000000000","КИЇВ","50.402366","30.611155"
"e7799512-83a0-4dd1-b1d0-05026fd96b48","ФОП","БАРАНОВ СЕРГІЙ КОСТЯНТИНОВИЧ","Первинна","ФОП","doctorbaranov@ukr.net","","+380661771282","{NULL}","{NULL}","Не входить в спроможну мережу","Баранов Сергій Костянтинович","КІРОВОГРАДСЬКА","місто","3510100000","КРОПИВНИЦЬКИЙ","Україна, 25031, Кіровоградська обл., місто Кропивницький, вул.Незалежності, будинок 16/17, квартира 85","3510100000","КРОПИВНИЦЬКА","48.493877","32.210991"
"e79cbfbf-d06a-48cf-b59d-a8690295b21c","42750109","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЗИМНОВОДІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ""","Спеціалізована","Комунальна","lazvoda@ukr.net","http://zv.cpmsd.org.ua","+380322951960","{засновник}","{""ЗИМНОВОДІВСЬКА СІЛЬСЬКА РАДА ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ""}","Не входить в спроможну мережу","Гонсьор Роман Броніславович","ЛЬВІВСЬКА","село","4623681601","ЗИМНА ВОДА","Україна, 81110, Львівська обл., Львівський р-н, село Зимна Вода, вул.Марка Вовчка, будинок 1","4623681600","ЗИМНОВОДІВСЬКА","49.832957","23.876603"
"e79d09b0-5e32-4ca4-a034-d5dbd1e692d2","38073489","Комунальне некомерційне підприємство Яготинської міської ради ""Яготинський центр первинної медико-санітарної допомоги""","Первинна","Комунальна","yagotin-mc@meta.ua","","+380457556247","{засновник}","{""ЯГОТИНСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Сахно Іван Іванович","КИЇВСЬКА","місто","3225510100","ЯГОТИН","Україна, 07700, Київська обл., Бориспільський р-н, місто Яготин, вул.Незалежності, будинок 71","3225510100","ЯГОТИНСЬКА","50.271361","31.764015"
"e7a34a95-7bdf-4648-93cb-cdafc2dd44ff","ФОП","ЄМЦЕВА ОЛЕНА ПАВЛІВНА","Первинна","ФОП","vitlend010@ukr.net","","+380960962642","{NULL}","{NULL}","Не входить в спроможну мережу","Ємцева Олена Павлівна","ЖИТОМИРСЬКА","місто","1810700000","КОРОСТЕНЬ","Україна, 11508, Житомирська обл., Коростенський р-н, місто Коростень, вул. Коцюбинського, будинок 83","1810700000","КОРОСТЕНСЬКА","50.947574","28.621476"
"e7ae8235-bac0-43e4-8793-e83158ba583d","02774680","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДИТЯЧА МІСЬКА ПОЛІКЛІНІКА № 4"" ОДЕСЬКОЇ МІСЬКОЇ РАДИ","Спеціалізована","Комунальна","knp4omr@gmail.com","https://www.dgp4.od.ua","+380487053397","{засновник}","{""ОДЕСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Супрунова Аліна Леонідівна","ОДЕСЬКА","місто","5110100000","ОДЕСА","Україна, 65009, Одеська обл., місто Одеса, вул.Добровольців, будинок 26","5110100000","ОДЕСЬКА","46.440390","30.749146"
"e7b0cae1-32cc-4382-80e8-09da4d7328a6","43919770","Комунальне некомерційне підприємство Красненської селищної ради Золочівського району Львівської області ""Красненська міська лікарня""","Первинна","Комунальна","krasneknp@gmail.com","","+380964212160","{засновник}","{""Красненська селищна рада Золочівського району Львівської області""}","Не входить в спроможну мережу","Замроз Володимир Степанович","ЛЬВІВСЬКА","селище","4620655300","КРАСНЕ","Україна, 80560, Львівська обл., Золочівський р-н, селище Красне, вул.Золочівська, будинок 10","4620655300","КРАСНЕНСЬКА","49.737090","24.940746"
"e7b44025-8f6d-45b3-85e1-9bba8dc61e0f","38614230","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КЕТРИСАНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО -САНІТАРНОЇ ДОПОМОГИ "" КЕТРИСАНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ","Первинна","Комунальна","hospitalbobrynets@ukr.net","https://ketrysanivska-gromada.gov.ua","+380525737057","{засновник}","{""КЕТРИСАНІВСЬКА СІЛЬСЬКА РАДА""}","Не входить в спроможну мережу","Шитилєв Дмитро Олексійович","КІРОВОГРАДСЬКА","село","3520883801","КЕТРИСАНІВКА","Україна, 27247, Кіровоградська обл., Кропивницький р-н, село Кетрисанівка, вул.Соборна, будинок 17а","3520883800","КЕТРИСАНІВСЬКА","48.501285","32.244615"
"e7ca995e-2535-4ba0-941f-e2cb24c2951e","40365451","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО НЕТІШИНСЬКОЇ МІСЬКОЇ РАДИ ""СПЕЦІАЛІЗОВАНА МЕДИКО-САНІТАРНА ЧАСТИНА М.НЕТІШИН""","Спеціалізована","Комунальна","dzsmsch4@ukr.net","","+380982753567","{засновник}","{""НЕТІШИНСЬКА МІСЬКА РАДА""}","Загальний","Дідич Тетяна Василівна","ХМЕЛЬНИЦЬКА","місто","6810500000","НЕТІШИН","Україна, 30100, Хмельницька обл., місто Нетішин, ВУЛИЦЯ ЛІСОВА, будинок 1","6810500000","НЕТІШИНСЬКА","50.344110","26.639887"
"e7d5f812-60f5-425c-a44b-c7b3ac46f175","44215863","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""КЛІНІКА СВЯТОГО ЛУКИ""","Первинна","Приватна (без ФОП)","forpost.nadiya@gmail.com","","+380985253031","{засновник}","{""Жар Ганна Валеріївна""}","Не входить в спроможну мережу","Жар Ганна Валеріївна","ЧЕРНІВЕЦЬКА","село","7323083603","ТЕРИТОРІАЛЬНА ГРОМАДА ОСТРИЦЬКА","Україна, 60522, Чернівецька обл., Чернівецький р-н, територіальна громада Острицька, ""Вознесенське"" урочище, будинок 1-А","7323083600","МАГАЛЬСЬКА","49.758810","32.166148"
"e7f785f2-9ff5-448b-97e8-1088786416b1","42099047","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БОРСУКІВСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ"" БОРСУКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ КРЕМЕНЕЦЬКОГО РАЙОНУ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ","Первинна","Комунальна","knpambylatoriy@ukr.net","","+380680108291","{засновник}","{""БОРСУКІВСЬКА СІЛЬСЬКА РАДА""}","Не входить в спроможну мережу","Козар Ольга Іванівна","ТЕРНОПІЛЬСЬКА","село","6123880601","БОРСУКИ","Україна, 47412, Тернопільська обл., Кременецький р-н, село Борсуки, вул.Шевченка, будинок 7б","6123880600","БОРСУКІВСЬКА","49.889903","25.981745"
"e82fb318-f9e6-40b9-9566-881527778846","01982927","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ЛЮБЕШІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" ЛЮБЕШІВСЬКОЇ СЕЛИЩНОЇ РАДИ","Спеціалізована","Комунальна","herets.serhii@gmail.com","liubeshiv.health.org.ua","+380336221307","{засновник}","{""ЛЮБЕШІВСЬКА СЕЛИЩНА РАДА""}","Загальний","Герець Сергій Сергійович","ВОЛИНСЬКА","смт","0723155100","ЛЮБЕШІВ(З)","Україна, 44200, Волинська обл., Камінь-Каширський р-н, селище міського типу Любешів, вул.Незалежності, будинок 3","0723155100","ЛЮБЕШІВСЬКА","51.760916","25.503792"
"e849d7ef-ea6c-48f3-aef0-5e5984e32278","ФОП","ЗЕЛЕНСЬКА АЛЛА ВОЛОДИМИРІВНА","Первинна","ФОП","avzelenska@gmail.com","","+380678322405","{NULL}","{NULL}","Не входить в спроможну мережу","Зеленська Алла Володимирівна","ХМЕЛЬНИЦЬКА","місто","6810400000","КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ","Україна, 32302, Хмельницька обл., місто Кам'янець-Подільський, ВУЛИЦЯ ЗАРВАНСЬКА, будинок 5 Б, квартира 11","6810400000","КАМ’ЯНЕЦЬ-ПОДІЛЬСЬКА","48.678563","26.575059"
"e84a9e83-e6f2-4f0d-ac69-6b868dfef6af","43329217","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ ІВАНО-ФРАНКІВСЬКОЇ МІСЬКОЇ РАДИ""","Первинна","Комунальна","ifcmd@ukr.net","","+380979035458","{засновник}","{""ІВАНО-ФРАНКІВСЬКА МІСЬКА РАДА ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ""}","Не входить в спроможну мережу","Дем'яненко Діана Аркадіївна","ІВАНО-ФРАНКІВСЬКА","місто","2610100000","ІВАНО-ФРАНКІВСЬК","Україна, 76018, Івано-Франківська обл., Івано-Франківський р-н, місто Івано-Франківськ, вул.Стрільців Січових, будинок 56","2610100000","ІВАНО-ФРАНКІВСЬКА","48.920133","24.704383"
"e86743d2-9ab8-4de8-b654-dddd6e94e4c4","32286611","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""САНАТОРІЙ ""КУРОРТ ОРЛІВЩИНА""","Спеціалізована","Приватна (без ФОП)","sekretar.dpsn@gmail.com","https://spa-kurort.com.ua","+380675430506","{засновник}","{""ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ЛІКУВАЛЬНО-ОЗДОРОВЧИХ ЗАКЛАДІВ ПРОФСПІЛОК УКРАЇНИ \""УКРПРОФОЗДОРОВНИЦЯ\"""",""ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ \""МОНТАЖНО-БУДІВЕЛЬНА КОМПАНІЯ \""БАСТІОН\""""}","Не входить в спроможну мережу","Андрієнко Олександр Іванович","ДНІПРОПЕТРОВСЬКА","село","1223285001","ОРЛІВЩИНА","Україна, 51215, Дніпропетровська обл., Новомосковський р-н, село Орлівщина, ВУЛИЦЯ ЛІСНА, будинок 32","1223285500","ПІЩАНСЬКА","48.450172","34.996806"
"e86829a6-b36e-4d46-ada0-715aeb2a6886","38945065","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 1""ГОЛОСІЇВСЬКОГО РАЙОНУ М. КИЄВА","Спеціалізована","Комунальна","pmsd1@ukr.net","","+380442500276","{засновник}","{""КИЇВСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Дубинченко Анна Юріївна","М.КИЇВ","місто","8000000000","КИЇВ","Україна, 03191, місто Київ, вул.Героїв Маріуполя, будинок 6","8000000000","КИЇВ",NULL,NULL
"e87747ee-3b35-42fc-8a5b-128e5e739c6f","05483078","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МИКОЛАЇВСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ЛІКАРНЯ №1""","Спеціалізована","Комунальна","hospital-1@ukr.net","https://ml1.mk.ua","+380512301008","{засновник}","{""МИКОЛАЇВСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Грачова Марія Георгіївна","МИКОЛАЇВСЬКА","місто","4810100000","МИКОЛАЇВ","Україна, 54003, Миколаївська обл., місто Миколаїв, ВУЛИЦЯ 2 ЕКІПАЖНА, будинок 4","4810100000","МИКОЛАЇВСЬКА","46.973584","32.018033"
"e88cbda0-7fe0-4668-8e83-d4de8c249ea2","ФОП","КУЗЬМІН ВЛАДИСЛАВ МАКСИМОВИЧ","Первинна","ФОП","famlikarvlad@gmail.com","","+380687898198","{NULL}","{NULL}","Не входить в спроможну мережу","Кузьмін Владислав Максимович","ДНІПРОПЕТРОВСЬКА","місто","1210100000","ДНІПРО","Україна, 49000, Дніпропетровська обл., місто Дніпро, вул.Фабрично-заводська, будинок 33, квартира 46","1210100000","ДНІПРОВСЬКА","48.426565","35.002591"
"e8986c31-1215-44d9-83f8-737ae01e6977","08734011","ДЕРЖАВНА УСТАНОВА ""ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ МІНІСТЕРСТВА ВНУТРІШНІХ СПРАВ УКРАЇНИ ПО ХАРКІВСЬКІЙ ОБЛАСТІ""","Спеціалізована","Державна","vmz.mvs.khark@ukr.net","https://kh-tmo.mvs.gov.ua","+380959336452","{засновник}","{""МІНІСТЕРСТВО ВНУТРІШНІХ СПРАВ УКРАЇНИ""}","Не входить в спроможну мережу","Пущина Олена Володимирівна","ХАРКІВСЬКА","місто","6310100000","ХАРКІВ","Україна, 61002, Харківська обл., місто Харків, ВУЛИЦЯ ГІРШМАНА, будинок 8/10","6310100000","ХАРКІВСЬКА","50.001096","36.235311"
"e8ac5151-844c-4af5-94c0-de766575596a","42252154","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАЯКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ МАЯКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ОДЕСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ""","Первинна","Комунальна","mayakiknp@ukr.net","","+380973596678","{засновник}","{""МАЯКІВСЬКА СІЛЬСЬКА РАДА ОДЕСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ""}","Не входить в спроможну мережу","Дяченко Наталія Вікторівна","ОДЕСЬКА","село","5121083901","МАЯКИ","Україна, 67654, Одеська обл., Одеський р-н, село Маяки, вул.Європейська, будинок 98","5121083900","МАЯКІВСЬКА","46.414443","30.269107"
"e8bd780f-a995-4a8a-b577-859a51bb967f","ФОП","ЯРТИМ НАТАЛІЯ ДМИТРІВНА","Первинна","ФОП","yartym_nd@ukr.net","","+380502496621","{NULL}","{NULL}","Не входить в спроможну мережу","Яртим Наталія Дмитрівна","ХАРКІВСЬКА","місто","6311000000","ЛОЗОВА","Україна, 64602, Харківська обл., Лозівський р-н, місто Лозова, вул.Азовців, будинок 4","6311000000","ЛОЗІВСЬКА",NULL,NULL
"e8f13121-4b64-4d6b-9536-39639487d4c8","39115875","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КЛІНІКА СІМЕЙНОГО ТИПУ ""ФЕМЕЛІ МЕД""","Первинна","Приватна (без ФОП)","familymedclinic2@gmail.com","http://instagram.com","+380689296169","{засновник}","{""Заремба Валентина Миколаївна"",""Зінченко Ганна Олександрівна"",""Карпенко Тетяна Анатоліївна"",""Носач Лариса Павлівна"",""Саламаха Ольга Іванівна""}","Не входить в спроможну мережу","Карпенко Тетяна Анатоліївна","ЗАПОРІЗЬКА","місто","2310100000","ЗАПОРІЖЖЯ","Україна, 69106, Запорізька обл., місто Запоріжжя, вул.Симчича Мирослава, будинок 69","2310100000","ЗАПОРІЗЬКА","47.896181","35.155924"
"e8f2bed5-22d9-4588-9382-ccfe03741da7","01995143","Комунальне некомерційне підприємство ""Добровеличківська лікарня""","Спеціалізована","Комунальна","dobrovelcrl@gmail.com","","+380525351301","{засновник}","{""ДОБРОВЕЛИЧКІВСЬКА СЕЛИЩНА РАДА""}","Загальний","Юрков Андрій Якович","КІРОВОГРАДСЬКА","селище","3521755100","ДОБРОВЕЛИЧКІВКА","Україна, 27000, Кіровоградська обл., Новоукраїнський р-н, селище Добровеличківка, вул.Артюха Аркадія, будинок 10","3521755100","ДОБРОВЕЛИЧКІВСЬКА","48.385588","31.173797"
"e8fc60ed-ae12-418c-9a2a-bbd9143b8cd7","02001038","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МИКУЛИНЕЦЬКА ОБЛАСНА ФІЗІОТЕРАПЕВТИЧНА ЛІКАРНЯ РЕАБІЛІТАЦІЇ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ","Спеціалізована","Комунальна","mfizioter@ukr.net","https://mlr.com.ua","+380355151459","{засновник}","{""ТЕРНОПІЛЬСЬКА ОБЛАСНА РАДА""}","Не входить в спроможну мережу","Ясеник Зіновій Андрійович","ТЕРНОПІЛЬСЬКА","смт","6125055400","МИКУЛИНЦІ(З)","Україна, 48120, Тернопільська обл., Тернопільський р-н, селище міського типу Микулинці, вул.Галицька, будинок 2","6125055400","МИКУЛИНЕЦЬКА","49.397565","25.606683"
"e916ba65-d078-4e6e-8faf-453fd6b42469","13431575","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МРІЯ МЕД - СЕРВІС""","Первинна","Приватна (без ФОП)","dreamkr2023@gmail.com","mriyacentr.com","+380672792687","{засновник}","{""КРИЖОВ МИКОЛА ВОЛОДИМИРОВИЧ""}","Не входить в спроможну мережу","Крижова Наталія Миколаївна","ДНІПРОПЕТРОВСЬКА","місто","1211000000","КРИВИЙ РІГ","Україна, 50027, Дніпропетровська обл., місто Кривий Ріг, ВУЛИЦЯ МИСТЕЦЬКА, будинок 11","1211000000","КРИВОРІЗЬКА","47.902759","33.398622"
"e9191e81-a78a-49d3-8404-82c168211587","ФОП","КОСТИРКО МИКОЛА МИХАЙЛОВИЧ","Первинна","ФОП","clinicavicenna10@gmail.com","","+380738524217","{NULL}","{NULL}","Не входить в спроможну мережу","Костирко Микола Михайлович","ЛЬВІВСЬКА","місто","4610300000","БОРИСЛАВ","Україна, 82300, Львівська обл., місто Борислав, ВУЛ.ШЕВЧЕНКА , будинок 20, квартира 44","4610300000","БОРИСЛАВСЬКА","49.284009","23.413729"
"e91937c1-f1f3-4fe5-9778-a1942a0b10fb","ФОП","ПОЛУПАНЕЦЬ ВІРА ВОЛОДИМИРІВНА","Первинна","ФОП","virapolupanets@gmail.com","","+380966009914","{NULL}","{NULL}","Не входить в спроможну мережу","Полупанець Віра Володимирівна","ЛЬВІВСЬКА","село","4624287201","РАЛІВКА","Україна, 81473, Львівська обл., Самбірський р-н, село Ралівка, вулиця Ясна, будинок 29а, квартира 19","4624287200","РАЛІВСЬКА","49.512715","23.206059"
"e9308830-ea85-4539-a40a-c742fe45c68a","13652164","БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""БЛАГОДІЙНИЙ ФОНД ""КАРІТАС-ІВАНО-ФРАНКІВСЬК УГКЦ""","Спеціалізована","Приватна (без ФОП)","caritas-ivano-frankivsk@ukr.net","https://medicalcentercaritas.if.ua/","+380672769415","{засновник}","{""УЧАСНИКИ ФОНДУ""}","Не входить в спроможну мережу","Чорній Володимир Ярославович","ІВАНО-ФРАНКІВСЬКА","місто","2622855300","ІВАНО-ФРАНКІВСЬК","Україна, 76018, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ ЛЕСІ УКРАЇНКИ, будинок 1","2622855300","ВОЙНИЛІВСЬКА","48.921828","24.709283"
"e930d07c-facc-47a7-b56b-507ce47077d0","36338715","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОНАСТИРИСЬКА МІСЬКА ЛІКАРНЯ"" МОНАСТИРИСЬКОЇ МІСЬКОЇ РАДИ","Спеціалізована","Комунальна","vlusuk@ukr.net","www.monastr.crl.net.ua","+380355521735","{засновник}","{""МОНАСТИРИСЬКА МІСЬКА РАДА""}","Загальний","Лисик Віктор Іванович","ТЕРНОПІЛЬСЬКА","місто","6124210100","МОНАСТИРИСЬКА","Україна, 48301, Тернопільська обл., Чортківський р-н, місто Монастириська, вул.Шевченка, будинок 66","6124210100","МОНАСТИРИСЬКА","49.087379","25.169931"
"e95997de-be67-43b3-af49-23cc9ae2eccb","ФОП","Дзьоба Андрій Ігорович","Первинна","ФОП","doctor.dzoba@gmail.com","","+380978116698","{NULL}","{NULL}","Не входить в спроможну мережу","Дзьоба Андрій Ігорович","ХМЕЛЬНИЦЬКА","місто","6810100000","ХМЕЛЬНИЦЬКИЙ","Україна, 29000, Хмельницька обл., Хмельницький р-н, місто Хмельницький, вулиця Лікарняна, будинок 1, квартира 17","6810100000","ХМЕЛЬНИЦЬКА","49.412813","26.975380"
"e97443c7-7c97-4138-90d0-432fe5858198","42175646","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДЗВИНЯЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ДЗВИНЯЦЬКОЇ СІЛЬСЬКОЇ РАДИ ІВАНО-ФРАНКІВСЬКОГО РАЙОНУ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ","Первинна","Комунальна","dzv.amb@ukr.net","http://dzvynyach-med.com.ua","+380963721739","{засновник}","{""ДЗВИНЯЦЬКА СІЛЬСЬКА РАДА ІВАНО-ФРАНКІВСЬКОГО РАЙОНУ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ""}","Не входить в спроможну мережу","Дашковець Тарас Михайлович","ІВАНО-ФРАНКІВСЬКА","село","2620482401","ДЗВИНЯЧ","Україна, 77750, Івано-Франківська обл., Івано-Франківський р-н, село Дзвиняч, вул.Франка І., будинок 11-Б","2620482400","ДЗВИНЯЦЬКА","48.743525","24.430290"
"e987b270-b2e2-4d1b-afc5-d38d232505aa","01999218","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ГАДЯЦЬКА МІСЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ"" ГАДЯЦЬКОЇ МІСЬКОЇ РАДИ","Спеціалізована","Комунальна","dyrektor.crl@gmail.com","hmcl.org.ua","+380535422627","{засновник}","{""ГАДЯЦЬКА МІСЬКА РАДА""}","Кластерний","Шаповал Олександр Іванович","ПОЛТАВСЬКА","місто","5310300000","ГАДЯЧ","Україна, 37300, Полтавська обл., Миргородський р-н, місто Гадяч, вул.Лохвицька, будинок 1","5310300000","ГАДЯЦЬКА","50.374938","33.982551"
"e99ef91b-b78c-4207-bb85-86bf9791ee64","01982620","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПІЩАНСЬКА  РАЙОННА ЛІКАРНЯ"" ПІЩАНСЬКОЇ СЕЛИЩНОЇ РАДИ","Спеціалізована","Комунальна","pishchanka_lpl@ukr.net","pishchanka.lic.org.ua","+380975009941, +380685398835","{засновник}","{""ПІЩАНСЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Березюк Людмила Іванівна","ВІННИЦЬКА","селище","0523255100","ПІЩАНКА","Україна, 24700, Вінницька обл., Тульчинський р-н, селище Піщанка, вул.Центральна, будинок 42","0523255100","ПІЩАНСЬКА","48.209267","28.884828"
"e9a056c5-ed95-4c2b-a6e0-7d1d97bd820f","05498789","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА ЛІКАРНЯ №5 ""ЗАПОРІЗЬКОЇ МІСЬКОЇ РАДИ","Спеціалізована","Комунальна","zgmdb5@ukr.net","http://www.zmdl5.zp.ua","+380612249419","{засновник}","{""ЗАПОРІЗЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Шевченко Раїса Леонідівна","ЗАПОРІЗЬКА","місто","2310100000","ЗАПОРІЖЖЯ","Україна, 69076, Запорізька обл., місто Запоріжжя, вул.Сорочинська, будинок 28А","2310100000","ЗАПОРІЗЬКА","47.820699","35.032959"
"e9acf035-6caf-4427-95b6-29ac84ff60db","03069535","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДЕРАЖНЕНСЬКА ЛІКАРНЯ"" ДЕРАЖНЕНСЬКОЇ СІЛЬСЬКОЇ РАДИ","Спеціалізована","Комунальна","derazhnerl@gmail.com","","+380673640686","{засновник}","{""ДЕРАЖНЕНСЬКА СІЛЬСЬКА РАДА""}","Не входить в спроможну мережу","Білоус Олена Вікторівна","РІВНЕНСЬКА","село","5623481601","ДЕРАЖНЕ","Україна, 35053, Рівненська обл., Рівненський р-н, село Деражне, вул.Мартинюка Р., будинок 37","5623481600","ДЕРАЖНЕНСЬКА","50.861179","26.041929"
"e9bafe83-ad96-4b53-94cc-11c5fdbe67ee","42177140","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ШПИКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ШПИКІВСЬКОЇ СЕЛИЩНОЇ РАДИ","Первинна","Комунальна","shpukiv_cpmsh@ukr.net","","+380433551650, +380433551650","{засновник}","{""ШПИКІВСЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","САВЧЕНКО НАТАЛІЯ ВІТАЛІЇВНА","ВІННИЦЬКА","селище","0524355600","ШПИКІВ","Україна, 23614, Вінницька обл., Тульчинський р-н, селище Шпиків, вул.Незалежності, будинок 139","0524355600","ШПИКІВСЬКА","48.793060","28.562221"
