uid,name,description,constituentDocUrl,homepage,headName,headPost,unitOfId,unitOfName,subUnitOfId,subUnitOfName,CATUTTC,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorName,addressPostCode,contactPointName,contactPointEmail,contactPointTelephone,openingHours,availabilityRestriction
107.1.14,Архівний відділ,Забезпечення реалізації державної політики у сфері архівної справи й діловодства на території Святошинського району міста Києва.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp143.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/arkhivnyi-viddil,Коршикова Тетяна Мартинівна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45","Дні та години прийому: Пн 09:00-12:00, Чт 14:00-17:00. Перерва на обід: 12:00-12:45."
107.1.10,Відділ адміністративно-господарського забезпечення,"Організація матеріально-технічного, телекомунікаційного, господарського забезпечення діяльності Святошинської районної в місті Києві державної адміністрації в межах кошторисних призначень на бюджетний рік.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp158.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-administratyvno-hospodarskoho-zabezpechennia,Лукіша Юрій Григорович,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.22,"Відділ з питань державної реєстрації юридичних осіб, фізичних осіб-підприємців",Забезпечення реалізації державної політики у сфері державної реєстрації юридичних осіб та фізичних осіб підприємців.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp159.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-z-pytan-derzhavnoi-reiestratsii-iurydychnykh-osib-fizychnykh-osib-pidpryiemtsiv,Малиновська Інна Василівна,Начальник відділу-державний реєстратор,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.19,Відділ з питань майна комунальної власності,"Здійснення в межах своїх повноважень функцій щодо управління майном, що належить до комунальної власності територіальної громади м. Києва та передано до сфери управління Святошинської районної в місті Києві державної адміністрації.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp175_20.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-z-pytan-maina-komunalnoi-vlasnosti,Кульга Олександр Олександрович,В. о. Начальника відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.9,Відділ контролю,Здійснення контролю документообігу органів державної влади.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp185.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-kontroliu,Керезвас Лариса Аркадіївна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.20,Відділ з питань внутрішньої політики та зв'язків з громадськістю,"Проведення аналізу і прогнозування суспільно-політичних процесів, що відбуваються в районі.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp195.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-z-pytan-vnutrishnoi-polityky-ta-zviazkiv-z-hromadskistiu,Яковенко Людмила Іванівна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.6,Відділ бухгалтерського обліку та звітності,"Основними завданнями відділу є забезпечення реалізації державної політики у сфері планування та виконання бюджету міста Києва в частині бюджетних програм та міжбюджетних трансфертів головного розпорядника коштів Святошинського району міста Києва, організації та ведення бухгалтерського обліку фінансово-господарської діяльності адміністрації, складання фінансової і бюджетної звітності.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp215.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-bukhhalterskoho-obliku-ta-zvitnosti,null,Начальник відділу - головний бухгалтер,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.21,Сектор з питань приватизації житлового фонду,"Забезпечення реалізації державної політики у сфері приватизації житла, організація проведення приватизації державного житлового фонду та оформлення права власності на житло.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp255_20_1.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/sektor-z-pytan-pryvatyzatsii-zhytlovoho-fondu,Полухіна Ірина Миколаївна,Завідувач сектору,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.18,"Відділ торгівлі, споживчого ринку та підприємництва","Забезпечення реалізації державної політики, спрямованої на розвиток підприємств торгівлі, ресторанного господарства, ринкової мережі, а також побутового обслуговування населення на території Святошинського району міста Києва; забезпечення реалізації державної політики з питань розвитку підприємництва, державної регуляторної політики.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp307_18.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-torhivli-spozhyvchoho-rynku-ta-pidpryiemnytstva,Бєлоусова Алла Володимирівна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Бєлоусова Алла Володимирівна,alla.belousova@kyivcity.gov.ua,+380444243215,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.4,"Відділ оборонної роботи, мобілізаційної підготовки та мобілізації",Основним завдання відділу є організація заходів з мобілізаційної підготовки та мобілізації і контроль за їх здійсненням.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp520_20.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/sektor-z-pytan-mobilizatsiinoi-roboty,Беседа Сергій Анатолійович,В. о. Начальника відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.13,Відділ ведення Державного реєстру виборців,"Ведення реєстру, до якого заносяться відомості про громадян України, які мають право голосу відповідно до статті 70 Конституції України і проживають або перебувають на території Святошинського району міста Києва.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp55_22.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-vedennia-derzhavnoho-reiestru-vybortsiv,Лада Євгенія Станіславівна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Крамського,10,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.11,Відділ роботи зі зверненнями громадян,"Завданням відділу є забезпечення реалізації конституційного права громадян на звернення до державної адміністрації та на особистий прийом голови, першого заступника голови, заступників голів, керівника апарату державної адміністрації верховенства права, законності, персональної відповідальності, пріоритетності прав людини, оприлюднення, поєднання державних, загальноміських інтересів; сприяння громадянам у вирішенні відповідно до чинного законодавства питань, з якими вони звернулись до голови державної адміністрації, першого заступника голови, заступників голів, керівника апарату державної адміністрації; організація розгляду звернень громадян: пропозицій (зауважень), заяв (клопотань), скарг, у тому числі ведення діловодства та проведення особистого прийому; - здійснення інформаційно-довідкової та аналітичної роботи з питань компетенції відділу, повідомлення громадян про результати розгляду звернень.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/rosp568_23.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-roboty-iz-zvernenniamy-hromadian,Сторожук Віра Леонідівна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Львівська,8/6,null,03115,Відділ організації діловодства,zgsrda@kyivcity.gov.ua,+380442990869,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.5,Відділ муніципальної безпеки,"Завданням відділу є забезпечення реалізації та дотримання державної політики у сфері цивільного захисту, у межах законодавства, державної політики у сфері цивільного захисту населення і територій від надзвичайних ситуацій, запобігання і виникненню, реагування на них та ліквідації їх наслідків на території Святошинського району міста Києва; забезпечення реалізації державної політики у сфері захисту критичної інфраструктури та оборонної роботи; забезпечення здійснення завдань та заходів щодо підготовки та ведення національного спротиву, визначених законодавством про оборону України.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/rosp570_23.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-munitsypalnoi-bezpeky,Іщенко Юрій Анатолійович,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Мирослава Поповича,16,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.24,Сектор з питань охорони здоров'я,"Організовує виконання Конституції і законів України, актів Президента України, Кабінету Міністрів України, розпоряджень виконавчого органу Київської міської ради (Київської міської державної адміністрації). наказів Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації), розпоряджень Святошинської районної в місті Києві державної адміністрації та здійснює контроль за їх виконанням.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/rosp579_23.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/sektor-z-pytan-okhorony-zdorovia,Кухаренко Дмитро Миколайович,В. о. Начальника сектору,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.2,Організаційний відділ,"Завданням відділу є організаційне, інформаційне забезпечення діяльності Святошинської районної в місті Києві державної адміністрації.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp603_20.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/orhanizatsiinyi-viddil,Гордєєва Валентина Миколаївна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.7,Юридичний відділ,"Завданням відділу є організація правової роботи, спрямованої на правильне застосування, неухильне дотримання та запобігання невиконанню вимог законодавства, інших нормативних актів державною адміністрацією, а також представлення інтересів державної адміністрації,територіальної громади міста Києва в особі Київської міської ради в судах.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp733_20.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/yurydychnyi-viddil,Коновальчук Діна Петрівна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Юридичний відділ,jursrda@kyivcity.gov.ua,+380444240086 +380444242217,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.16,Відділ обліку та розподілу житлової площі,Забезпечення реалізації державної політики у сфері забезпечення громадян житловою площею та надання адміністративних послуг.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/Rosp939_19.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-obliku-ta-rozpodilu-zhytlovoi-ploshchi,Мощенко Галина Петрівна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Львівська,8/6,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.23,Відділ з питань реєстрації місця проживання/перебування фізичних осіб,"Забезпечує реалізацію державної політики у сфері декларування місця проживання, реєстрації місця проживання (перебування) та зняття із задекларованого або зареєстрованого місця проживання (перебування) особи на території Святошинського району міста Києва.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/rozp.283_22.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-z-pytan-reiestratsii-mistsia-prozhyvanniaperebuvannia-fizychnykh-osib,null,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Львівська,8/6,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1.3,Відділ управління персоналом,Реалізація державної політики з питань управління персоналом в апараті Святошинської районної в місті Києві державної адміністрації.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/docs/rozp.405_22.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/aparat-raionnoi-v-misti-kyievi-derzhavnoi-administratsii/viddil-upravlinnia-personalom,Сударікова Ірина Леонідівна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107.1,Апарат Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.1,Апарат Святошинської районної в місті Києві державної адміністрації,"Апарат Святошинської районної в місті Києві державної адміністрації, що діє на підставі Положення про апарат Святошинської районної в місті Києві державної адміністрації, здійснює правове, організаційне, матеріально-технічне та інше забезпечення діяльності адміністрації відповідно до статті 44 Закону України «Про місцеві державні адміністрації».",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Rosp615_18.pdf,https://svyat.kyivcity.gov.ua/,Судаков Юрій Олексійович,Керівник апарату,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Відділ організації діловодства,doc.srda@kyivcity.gov.ua,+380444243006,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.5,Управління (Центр) надання адміністративних послуг,"Управління (Центр) надання адміністративних послуг Святошинської районної в місті Києві державної адміністрації - самостійний структурний підрозділ Святошинської районної в місті Києві державної адміністрації, що має статус юридичної особи публічного права, утворений для надання адміністративних послуг.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/sp/CNAP_polozhenna.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-tsentr-nadannia-administratyvnykh-posluh,Шпак Юлія Валеріївна,Начальник управління,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Приймальна,cnapsrda@kyivcity.gov.ua,+380442992370,Пн-Cб 09:00-18:00,null
107.9,Фінансове управління,"Забезпечення реалізації державної бюджетної політики на території Святошинського району міста Києва; підготовка розрахунків до проекту бюджету міста Києва в частині, що стосується державної адміністрації; здійснення контролю, у межах своїх повноважень, за дотриманням підприємствами, установами та організаціями Святошинського району міста Києва законодавства щодо використання ними бюджетних коштів; здійснення загальної організації та управління бюджетними коштами, координації в межах своїх повноважень діяльності учасників бюджетного процесу з питань виконання бюджету.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/sp/Rosp102.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/finansove-upravlinnia,Солосіч Антоніна Анатоліївна,Начальник управління,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Чмут Тетяна Миколаївна,37498625@kyivcity.gov.ua,+380444512571,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.8,Управління будівництва архітектури та землекористування,"Управління виконує функції замовника із будівництва, реконструкції та кап.ремонту.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/sp/Rosp219.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-budivnytstva-arkhitektury-ta-zemlekorystuvannia,Кучерявий Андрій Михайлович,Начальник управління,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Бойко Оксана Петрівна,ubazsrda@kyivcity.gov.ua,+380444242514,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Дні та години прийому: Вт 14:00-16:00. Перерва на обід: 12:00-12:45.
107.7,Управління житлово-комунального господарства,"Управління житлово-комунального господарства Святошинської районної в місті Києві державної адміністрації - це структурний підрозділ райдержадміністрації (зі статусом юридичної особи публічного права), що реалізує державну політику у сфері ЖКГ у Святошинському районі міста Києва.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/sp/Rosp219.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-zhytlovo-komunalnoho-hospodarstva,Серб Оксана Сергіївна,Начальник управління,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,97,null,03115,Кабаніна Надія Миколаївна,dilovod_srda@kyivcity.gov.ua,+380444238967,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.11,Управління молоді та спорту,"Управління молоді та спорту Святошинської районної в місті Києві державної адміністрації - це структурний підрозділ (зі статусом юридичної особи публічного права), основним завданням управління є забезпечення реалізації державної політики у сфері молоді, фізичної культури і спорту на території Святошинського району.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/sp/Rosp417_20.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-molodi-ta-sportu,Татарченко Валентин Михайлович,Начальник управління,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,75/2,null,03115,Северенчук Марія Романівна,rums.srda@kyivcity.gov.ua,+380444270530,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
107.6,Відділ культури,Реалізація державної політики у сфері культури та охорони культурної спадщини.,https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/sp/Rosp44_21.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/viddil-kultury,Стародубова Олена Борисівна,Начальник відділу,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Берестейський,112,null,03115,Меленчук Наталія Георгіївна,culture.sv@kyivcity.gov.ua,+380444248455,"Пн-Чт 08:00-17:00, Пт 08:00-15:45",Дні та години прийому: Ср з 10:00 до 12:00. Перерва на обід: 12:00-12:45.
107.3,Управління освіти,"Управління забезпечує реалізацію державної політики у сфері освіти, наукової, інноваційної діяльності, трансферу технологій та інтелектуальної власності у Святошинському районі міста Києва, управління закладами дошкільної, загальної середньої освіти та позашкільної освіти.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/sp/Rosp497_20.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-osvity,Сукенніков Олексій Вячеславович,Начальник управління,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Якуба Коласа,6-А,null,03148,Приймальна,svyatoshinruo@kmda.gov.ua,+380444033003,"Пн-Чт 08:00-17:00, Пт 08:00-16:45","Перерва на обід: 12:00-12:45; Прийом: Вт 14:00-18:00, Пт 10:00-13:00"
107.4,Служба у справах дітей та сім'ї,"Здійснює влаштування дітей-сиріт та дітей, позбавлених батьківського піклування, під опіку, піклування, до дитячих будинків сімейного типу, прийомних сімей та сімей патронатного вихователя, сприяння усиновленню, здійснення контролю за умовами утримання.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/sp/Rosp7_19.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/sluzhba-u-spravakh-ditei-ta-simi,Топоренко Світлана Анатоліївна,Начальник служби,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Гната Юри,9,null,03148,Топоренко Світлана Анатоліївна,ssds_sviatoshyn@kyivcity.gov.ua,+380444072570,"Пн-Чт 08:00-17:00, Пт 08:00-16:45","Дні та години прийому: Вт, Чт з 09:00-12:00. Перерва на обід: 12:00-12:45"
107.2,Управління соціальної та ветеранської політики,"Забезпечення реалізації державної політики з питань соціального захисту населення, дітей, внутрішньо перемішених осіб, підтримки сімей, у тому числі сімей з дітьми, запобігання домашньому насильству, забезпечення рівності прав чоловіків та жінок, виконання програм і заходів у цій сфері. Забезпечення реалізації державної ветеранської політики.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/sp/rozp.574_22.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-sotsialnoho-zakhystu-naselennia,Вівсяна Алла Володимирівна,В. о. Начальника управління,37395418,Святошинська районна в місті Києві державна адміністрація,107,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Гната Юри,14-Б,null,03148,Відділ автоматизованих систем управління,ruszn08@kyivcity.gov.ua,"+380442732014, +380442732017","Пн-Чт 08:00-17:00, Пт 08:00-15:45",Перерва на обід: 12:00-12:45
108,Солом'янська районна в місті Києві державна адміністрація,"Солом'янська РДА є місцевим органом виконавчої влади і входить до системи органів виконавчої влади. Адміністрація будує свою роботу на засадах верховенства права, законності, персональної відповідальності, пріоритетності прав людини, оприлюднення, поєднання державних, загальноміських інтересів.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/17/2020/1/1/rozp531_2020.pdf,https://solom.kyivcity.gov.ua/,Мовенко Сергій Олександрович,Голова,null,null,null,null,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Повітряних Сил,41,245,03151,Приймальня,rda.solomianska@kyivcity.gov.ua,+380442262088,"Пн-Чт 08:00-17:00, Пт 08:00-15:45","Особистий прийом: 1, 3 середа місяця з 15:00 по 17.00; перерва на обід: 12:00-12:45"
