id,name,description,constituentDocUrl,homepage,socialAccount,logo,headName,headPost,subOrgOfId,subOrgOfName,CATUTTC,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorName,addressPostCode,contactPointName,contactPointEmail,contactPointTelephone,openingHours,availabilityRestriction
26199625,Централізована система підліткових клубів «Щасливе дитинство»,"Система підліткових клубів за місцем проживання. Організація дозвілля дітей та підлітків, стимулювання спортивного самовдосконалення дітей та юнацтва, формування у дітей та юнацтва національної свідомості, активної громацької позиції.",https://kyivaudit.gov.ua/vr/ka/company.nsf/(pdpr)/84AA2595F32CC9CEC225874F003F42A5?OpenDocument,https://svyat.kyivcity.gov.ua/administratsiia/struktura/strukturni-pidrozdily-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-pravom-iurydychnoi-osoby/upravlinnia-molodi-ta-sportu,null,null,Сова Світлана Миколаївна,Директор,37395418,Святошинська районна в місті Києві державна адміністрація,UA80000000000875983,Україна,місто Київ,null,null,Київ,проспект Берестейський,97,null,03115,Приймальна,26199625@kyivcity.gov.ua,+380936679612,Пн-Пт з 09:00-18:00,Перерва на обід: 13:00-14:00
26125354,Київська дитяча школа мистецтв №8,Заклад початкової мистецької освіти,null,null,null,null,Федченко Валерій Іванович,Директор,26125354,Відділ культури Святошинської районної в місті Києві державної адміністрації,UA80000000000875983,Україна,місто Київ,null,null,Київ,вул. О.Васкула,6,null,03115,Секретар,dshm8@ukr.net,+380444243371,"Пн,Ср з 11:00 до 13:00",null
05459855,Київська дитяча музична школа №22,Заклад початкової мистецької освіти,null,null,null,null,Герасимчук Любов Василівна,Директор,05459855,Відділ культури Святошинської районної в місті Києві державної адміністрації,UA80000000000875983,Україна,місто Київ,null,null,Київ,вул. Зодчих,30 А,null,03194,Секретар,dmsh22@ukr.net,+380963841781,Пн з 11:00 до 13:00 Чт з 10:30 до 13:00,null
26125325,Київська дитяча музична школа №23,Заклад початкової мистецької освіти,null,null,null,null,Анікєєнко Алла Ігорівна,Директор,26125325,Відділ культури Святошинської районної в місті Києві державної адміністрації,UA80000000000875983,Україна,місто Київ,null,null,Київ,просп. Леся Курбаса,10 Є,null,03162,Секретар,kdmsh23@ukr.net,+380442764022,"Пн,Ср з 11:00 до 13:00",null
05459921,Київська дитяча музична школа № 29,Заклад початкової мистецької освіти,null,null,null,null,Клявліна Оксана Олександрівна,Директор,05459921,Відділ культури Святошинської районної в місті Києві державної адміністрації,UA80000000000875983,Україна,місто Київ,null,null,Київ,просп. Леся Курбаса,7 Г,null,03194,Секретар,dmch29Kiev@gmail.com,+380444053200,"Вт, Чт. з 14:00 до 16:00",null
05460158,Київська дитяча художня школа №5,Заклад початкової мистецької освіти,null,null,null,null,Гордовська Антоніна Анатоліївна,Директор,05460158,Відділ культури Святошинської районної в місті Києві державної адміністрації,UA80000000000875983,Україна,місто Київ,null,null,Київ,вул. В.Стуса,25,null,03142,Секретар,dsh5@i.ua,+380444505770,"Пн,Чт з 10:00 до 15:00",null
05459536,Централізована бібліотечна система «Свічадо» Святошинського району міста Києва,Бібліотека,null,null,https://www.facebook.com/svichado.library/,null,Гонда Світлана Миколаївна,Директор,05459536,Відділ культури Святошинської районної в місті Києві державної адміністрації,UA80000000000875983,Україна,місто Київ,null,null,Київ,бульв. Жуля Верна,13 В,null,03170,Директор,svicado47@ukr.net,+380984324166,null,null
26021413,Культурно-просвітній заклад «Центр культури «Святошин»,Клубний заклад,https://kyivaudit.gov.ua/vr/ka/cabinet.nsf/,null,https://www.facebook.com/sviatoshyn.culture.centre/,null,Кожема Ірина Володимирівна,Директор,26021413,Відділ культури Святошинської районної в місті Києві державної адміністрації,UA80000000000875983,Україна,місто Київ,null,null,Київ,просп.Берестейський,112,null,03115,Директор,sviatoshyn112@gmail.com,+380444235351,Вт з 10:00 до 12:00,null
37674964,Територіальний центр соціального обслуговування Святошинського району міста Києва,соціальні послуги,https://minio.kyivcity.gov.ua/kyivcity/sites/16/rosp/24/960.pdf,null,https://www.facebook.com/groups/tercentr.kyiv,null,Деревінська Ірина Василівна,Директор,37498541,Управління соціальної та ветеранської політики Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Жмеринська,22-А,null,03148,Приймальна,tsco2011@kmda.gov.ua,+380442905572,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 12:00-12:45
26315161,Центр у справах сім' ї та жінок «Родинний дім» Святошинського району міста Києва,"Центр у справах сім' ї та жінок «Родинний дім» Святошинського району м. Києва є закладом, метою діяльності якого є реалізація політики держави щодо підвищення соціального статусу жінок, забезпечення рівних прав та можливостей жінок і чоловіків, запобігання",https://svyat.kyivcity.gov.ua/acts/pro-vnesennya-zmin-do-polozhennya-pro-tsentr-u-spravakh-simi-ta-zhinok-rodinniy-dim-svyatoshinskogo-rayonu-m-kieva-2,null,https://www.facebook.com/rodunnuydim,null,Мілінівська Леся Федорівна,Директор,37498541,Управління соціальної та ветеранської політики Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Кільцева дорога,5-Б,null,03134,Приймальня,rodunnuydimsviat@kyivcity.gov.ua,+380683200676,Пн-Пт 10:00-15:00,Перерва на обід: 12:00-12:45
44566981,Центр комплексної реабілітації для осіб з інвалідністю Святошинського району міста Києва,Установа надає наступні послуги: реабілітаційні та соціальні послуги,https://minio.kyivcity.gov.ua/kyivcity/sites/16/rosp/24/747.pdf,null,null,null,Булах Наталія Валентинівна,Директор,37498541,Управління соціальної та ветеранської політики Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Дмитра Чижевського,3-А,null,03148,Приймальня,croi08@kmda.gov.ua,+380445816450,Пн-Пт 08:00-17:00,null
26087688,Святошинський районний в місті Києві центр соціальних служб,"Центр надає соціальні послуги відповідно до державних стандартів чоціальних послуг,зокрема: соцііального супроводу; консультування",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/ip/Rosp881_20_1.pdf,null,https://www.facebook.com/people/%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D1%88%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9-%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D0%BD%D0%B8%D0%B9-%D0%B2-%D0%BC%D1%96%D1%81%D1%82%D1%96-%D0%9A%D0%B8%D1%94%D0%B2%D1%96-%D1%86%D0%B5%D0%BD%D1%82%D,null,Дружинська Олександра Вячеславівна,Директор,37498541,Управління соціальної та ветеранської політики Святошинської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Леся Курбаса,18-Г,null,03148,Приймальна,svrcssl@kyivcity.gov.ua,+380442747420,Пн-Чт з 09:00-18:00; Пятн. 09:00-16:45;,Перерва на обід: 13:00-13:45; Прийом громадян директором: Пн 09.00 до 13.00
32210469,"Комунальне підприємство по будівництву і експлуатації паркінгів, гаражів, автостоянок для автотранспорту «Автопарк-Сервіс» Святошинського району","Провадить діяльність з допоміжного обслуговування наземного транспорту, будівництва житлових і нежитлових будівель, діяльність у сфері інжинірингу, геології та геодезії, надання послуг технічного консультування в цій сфері.",null,null,null,null,Марченко Віктор Михайлович,В.о. Директора,37395418,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Гната Юри,9,null,03148,Приймальна,null,+380444588655,null,null
21636104,Комунальне підприємство «Промінь в Святошинському районі м. Києва»,"Основною метою діяльності підприємства є господарська діяльність для досягнення економічних і соціальних результатів, надання послуг у сфері організації громадського харчування в навчальних, дитячих, лікувальних закладах і населенню на території Святошин",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/promin.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/inshi-pidrozdily/kp-promin,null,null,Ковганич Інна Анатоліївна,Директор,37395418,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Якуба Коласа,15,null,03146,Приймальна,kppromin2017@ukr.net,+380444030815,null,null
39607507,Комунальне підприємство «Керуюча компанія з обслуговування житлового фонду Святошинського району м. Києва»,"Підприємство створене з метою забезпечення ефективного управління, належного утримання житлового та нежитлового фонду, утримання прибудинкових територій, об'єктів благоустрою",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/edf8d873acb0834fc225833c00267e7f/$FILE/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%82.pdf,https://kk-svyatoshin.org.ua/,https://www.facebook.com/kksvyatoshin/?locale=uk_UA,null,Бузінський Олександр Васильович,Директор,37395418,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Симиренка,17,null,03172,Приймальна,kk_svyatoshin@kyivcity.gov.ua,+380444541690,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 12:00-12:45. Прийом відбувається за попереднім записом
16281219,Комунальне підприємство «Екологія в Святошинському районі м. Києва»,"Підприємство створене з метою розвитку у Святошинському районі м. Києва мережі автогаражів, автостоянок та будівництва, ремонту, реконструкції об'єктів нежитлового фонду,надання транспортних послуг, послуг з технічного обслуговування і ремонту автомобільних доріг",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/statut_kp_ecologia.pdf,https://svyat.kyivcity.gov.ua/administratsiia/struktura/inshi-pidrozdily/kp-ekolohiia,null,null,Метківський Максим Володимирович,В.о. Директора,37395418,Святошинська районна в місті Києві державна адміністрація,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Генерала Вітрука,8-А,null,03115,Приймальна,ekologiya91@gmail.com,+380442217154,null,null
26199418,Комунальне некомерційне підпрємство «Центр первинної медико-санітарної допомоги № 3» Святошинського району м. Києва,"Установа надає такі послуги: кваліфікована медична допомога населенню району амбулаторно і вдома на первинному рівні; організація і проведення комплексу профілактичних та протиепідемічних заходів серед населення району, направлених на зниження захворюваності",https://kyivaudit.gov.ua/vr/ka/company.nsf/0/C54E09C690A2EF07C2258BEE003B857B/$file/Статут%202023.pdf,null,null,null,Вознюк Ольга Русланівна,Директор,37395418,Святошинська районна в місті Києві державна адміністрація,UA80000000000875983,Україна,місто Київ,null,null,Київ,вул Петра Курінного,2,null,03148,Приймальна,cpmsd3sv@cpmsd3.com,+380442993583,"Пн-Пт з 08:00-19:00; Сб, Нд з 09:00-15:00 (черговий кабінет)",null
38961129,Комунальне некомерційне підпрємство «Центр первинної медико-санітарної допомоги № 1» Святошинського району м. Києва,"Установа надає такі послуги: кваліфікована медична допомога населенню району амбулаторно і вдома на первинному рівні; організація і проведення комплексу профілактичних та протиепідемічних заходів серед населення району, направлених на зниження захворюваності",https://cpmsd1sv.com.ua/wp-content/uploads/Statut_.pdf,https://cpmsd1sv.com.ua/wp-content/uploads/Statut_.pdf,https://cpmsd1sv.com.ua/,null,Садовська Анна Анатоліївна,Директор,37395418,Святошинська районна в місті Києві державна адміністрація,UA80000000000875983,Україна,місто Київ,null,null,Київ,вул. Чорнобильська,5/7,Окремо розміщена 4-х поверхова будівля Центру,03179,Приймальна,cpmsd1_svyat@kyivcity.gov.ua,+380442946615,Пн-Пт з 08:00-19:00; Сб з 09:00-15:00 (черговий кабінет),null
38961113,Комунальне некомерційне підпрємство «Центр первинної медико-санітарної допомоги № 2» Святошинського району м. Києва,"Установа надає такі послуги: кваліфікована медична допомога населенню району амбулаторно і вдома на первинному рівні; організація і проведення комплексу профілактичних та протиепідемічних заходів серед населення району, направлених на зниження захворюваності",https://cpmsd2sv.com.ua/wp-content/uploads/2024/06/statut-2023.pdf,https://cpmsd2sv.com.ua/,https://www.facebook.com/svyatdp2,null,Петрученко Наталія Вячеславівна,Директор,37395418,Святошинська районна в місті Києві державна адміністрація,UA80000000000875983,Україна,місто Київ,null,null,Київ,вул. Василя Кучера,5,null,03158,Приймальна,svyatdp2@kyivcity.gov.ua,+380442983209,"Пн-Пт з 08:00-19:00; Сб, Нд з 09:00-15:00 (черговий кабінет)",Перерва на обід: 13:00 - 13:30
26199401,Комунальне некомерційне підпрємство «Консультативно-діагностичний центр» Святошинського району м. Києва,Установа надає такі послуги: первинна медична допомога; спеціалізована медична допомога; консультативна допомога пацієнтам; стаціонарозамінюючий вид медичної допомоги в моделі «денний стаціонар»; клініко-лабораторні та бактеріологічні дослідження,https://kdcsvyat.itmed.org/upload/product/1733097600/file_674dc6297db63.pdf,https://kdcsvyat.itmed.org/,"https://www.facebook.com/profile.php?id=61563525842881&locale=uk_UA, https://t.me/kdcsvyat_bot",null,Карамелєва Наталія Олексіївна,Директор,37395418,Святошинська районна в місті Києві державна адміністрація,UA80000000000875983,Україна,місто Київ,null,null,Київ,вул. Симиренка,10,null,03134,Приймальна,kdcsvyat@kyivcity.gov.ua,+380442987269,"Пн-Пт з 8:00-19:00, Вт 10:00-11:00, Чт 15:00-16:00",Прийом відбувається за попереднім записом
26125578,Централізована бібліотечна система Солом'янського району міста Києва,Забезпечення надання початкової мистецької освіти,null,null,null,null,Щербина Іванна Юріївна,Директор,37485417,Управління культури Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Освіти,14-А,null,03037,Приймальна,Library1@ kyivcity.gov.ua,+380442437484,Пн-Пт з 09:00-17:00,null
22880176,Центр технічної творчості «Юність»,Надання послуг у сфері позашкільної освіти,null,http://junost.cc.ua/,https://www.facebook.com/groups/385844012368027/permalink/1017857409166681/,null,Цибенко Лариса Василівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Вадима Гетьмана,22-Б,null,03058,Директор,ctt_junost@ukr.net,+380444576544,Пн-Пт з 10:00-18:00,null
37485511,Центр сім'ї Солом'янської районної в місті Києві державної адміністрації,"Завданням є провадження соціальної роботи та надання соціальних послуг сім'ям/особам, які належать до вразливих груп населення та/або перебувають у складних життєвих обставинах, зокрема й тим, що постраждали від домашнього насильства за ознакою статі",null,null,https://www.facebook.com/centrsimyisolomr,null,Савенок Валерія Валеріївна,Директор,37378937,Управління соціальної та ветеранської політики Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,просп. Повітряних Сил,40,null,03186,Приймальна,valeriia.savenok@kyivgovcity.gov.ua,+380442073916,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",null
38577655,Центр комплексної реабілітації для дітей та осіб з інвалідністю Солом'янського району міста Києва,"Цільовим призначенням Центру є здійснення комплексу заходів, спрямованих на створення умов для всебічного розвитку дітей у віці до трьох років одинадцяти місяців двадцяти дев'яти днів, які мають порушення розвитку, або в яких є ризик виникнення таких порушень",null,null,https://www.facebook.com/solomenkarebcentr,null,Параскева Тетяна Іванівна,Директор,37378937,Управління соціальної та ветеранської політики Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Августина Волошина,2,null,03061,Приймальна,rebcentrsolom@kyivcity.gov.ua,+380444571275,Пн-Чт з 09:00-18:00; Пт з 09:00-16:45,null
22880173,Центр дитячої та юнацької творчості Солом'янського району м. Києва,Надання послуг у сфері позашкільної освіти,null,https://cdut.kiev.ua/,https://www.facebook.com/cdutVidradniy/,null,Левченко-Гаптенко Галина Олександрівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Академіка Шалімова,35,null,03061,Директор,CentrnaVidradnomu@bigmir.net,+380444554949,Пн-Пт з 09:00-20:00,null
22880259,Технічний ліцей Національного технічного університету України НТУУ «Київський політехнічний інститут» м. Києва,Надання послуг з базової та повної загальної середньої освіти,null,https://tl-kpi.kyiv.ua/wp-content/uploads/2017/11/%D0%A1%D1%82%D0%B0%D1%82%D1%83%D1%82-%D0%A2%D0%9B.pdf,http://tl-kpi.kiev.uф,null,Красюк Федір Михайлович,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Уманська,33,null,03087,Директор,tlkpi@kyivciti.gov.ua,+380442432522,Пн-Пт з 08:00-17:00,null
22893688,Територіальний центр соціального обслуговування населення (надання соціальних послуг) Солом'янського району м. Києва,"Надання соціальних послуг незахищеним верствам населення, особам з інвалідністю та дітям з інвалідністю",null,null,https://www.facebook.com/groups/461614718920165/?__cft__[0]=AZUsl4XJRscDKPhSljaNndgIYwA6ZMUIbLL9HQyKx_4MWn6lrvjwIT9DZUldjHgEsX641HEp1RPlkPrT1ip4P3z_sX3IxyJ2t7Js3IZqv2QJoAiKeYIOirV8O2Me6neG1Q__NthgT6dMBlgKQ34AVddE&__tn__=-UK-R,null,Вітавська Галина Петрівна,Директор,37378937,Управління соціальної та ветеранської політики Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,бульв. Вацлава Гавела,83-А,null,03126,Приймальна,tcson_sol@ukr.net,+380444977327,"Пн-Чт з 08:00-17:00, Пт з 08:00-15:45",Перерва на обід: 12:00-12:45
22895428,Спеціальна загальноосвітня школа “Надія”м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,https://www.nadiya.kiev.ua/uk/informatsiia/dokumenty-szosh-nadiya/statut-szosh-nadiya.html,https://www.nadiya.kiev.ua/uk/,null,Бондаренко Наталія Василівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Янгеля,12,null,03057,Директор,nadiia.school@kyivciti.gov.ua,+380444561309,Пн-Пт з 08:00-17:00,null
22880171,Спеціалізована школа-дитячий садок І ступеня «Сяйво»,Надання послуг з початкової та дошкільної освіти,https://shkolasadoksyaivo.wixsite.com/syaivo/%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%82-%D1%88%D0%BA%D0%BE%D0%BB%D0%B8,https://shkolasadoksyaivo.wixsite.com/syaivo,null,null,Камінська ВікторіяБорисівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Генерала Тупікова,12,null,03058,Директор,saivo.school@kyivciti.gov.ua,+380444576606,Пн-Пт з 07:00-18:00,null
22880169,Спеціалізована школа-дитячий садок І ступеня «Золотий ключик» з поглибленим вивченням іноземної мови з 1-ого класу,Надання послуг з початкової та дошкільної освіти,null,null,null,null,Демченко Лариса Василівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Івана Пулюя,3-А,null,03048,Директор,zolotyikliuchyk.school@kyivciti.gov.ua,+380442461955,Пн-Пт з 07:00-18:00,null
22880170,Спеціалізована школа-дитячий садок І ступеня «Відродження» м. Києва,Надання послуг з початкової та дошкільної освіти,null,null,null,null,Подейко Маргарита Валентинівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Брайчевського,11,null,03057,Директор,vidrodzhennia.school@kyivciti.gov.ua,+380444576176,Пн-Пт з 07:00-18:00,null
22880078,Спеціалізована школа №71 м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,null,https://www.facebook.com/p/%D0%A1%D0%BF%D0%B5%D1%86%D1%96%D0%B0%D0%BB%D1%96%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B0-%D1%88%D0%BA%D0%BE%D0%BB%D0%B0-71-%D0%BC-%D0%9A%D0%B8%D1%94%D0%B2%D0%B0-100066312978840/?locale=,null,Дзюба Юлія Віталіївна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,пров. Польовий,10,null,03057,Директор,71school@kyivciti.gov.ua,+380444566371,Пн-Пт з 08:00-17:00,null
22880065,Спеціалізована школа №7 ім. М. Рильського м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",http://school7.kyiv.ua/%d1%81%d1%82%d0%b0%d1%82%d1%83%d1%82/,http://school7.kyiv.ua/,https://www.facebook.com/groups/700823220056843/about?locale=uk_UA,null,Федюніна Галина Василівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,пров. Платонівський,3,null,03035,Директор,7school@kyivciti.gov.ua,+380442495054,Пн-Пт з 08:00-17:00,null
22880072,Спеціалізована школа №52 з поглибленням вивченням інформаційних технологій м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,https://school52.pro4.com.ua/,https://www.facebook.com/InfotechSchool/,null,Шевченко Валерій Михайлович,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Михайла Донця,16,null,03126,Директор,52school@kyivciti.gov.ua,+380444049003,Пн-Пт з 08:00-17:00,null
22880080,Спеціалізована школа №115 ім. І.Огієнка м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",https://school115.kyiv.ua/shkola/statut/,https://school115.kyiv.ua/,https://www.facebook.com/school115kyiv/?locale=uk_UA,null,Кисіль Тетяна Вікторівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Кавказька,10,null,03035,Директор,115school@kyivciti.gov.ua,+380442482311,Пн-Пт з 08:00-17:00,null
22880085,Спеціалізована школа ІІ-ІІІ ступеня №159 з поглибленим вивченням англійської мови м. Києва,Надання послуг з базової та повної загальної середньої освіти,null,https://school159.kiev.ua/,https://www.facebook.com/school159Kyiv/?locale=,null,Майстренко Олександр Григорович,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Андрія Мельника,22,null,03058,Директор,159school@kyivciti.gov.ua,+380444570974,Пн-Пт з 08:00-17:00,null
25729558,Спеціалізована школа І ступеня №324 м. Києва,Надання послуг з початкової освіти,null,https://sch324kyiv.wixsite.com/mysite/%D1%83%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D1%87%D1%96-%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8-1,https://sch324kyiv.wixsite.com/mysite,null,Маслова Ірина Леонідівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. М.Голего,8,null,03058,Директор,324school@kyivciti.gov.ua,+380444530487,Пн-Пт з 08:00-17:00,null
26064368,Солом'янський районний в місті Києві центр соціальних служб,"Cоціальна робота з особами та сім'ями з дітьми, які належать до вразливих груп населення та/або перебувають у складних життєвих обставинах, і надає їм соціальні послуги",null,null,https://www.facebook.com/profile.php?id=61556233781099,null,Бочарова Ніна Михайлівна,Директор,37378937,Управління соціальної та ветеранської політики Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Максима Кривоноса,21,null,03037,Приймальна,socsolomenka@kyivciti.gov.ua,+380963136073,Пн-Пт з 08:30-17:00,null
33395917,Солом'янське районне в місті Києві об'єднання підліткових клубів за місцем проживання «Либідь»,"Надає послуги у сфері позашкільної освіти, різнопрофільного направлення",null,null,https://www.instagram.com/opk.lubid?igsh=MXRyeTE1cm81N2RqcA==,null,Камрат Ярослав Петрович,В.о. Директора,37378937,Управління молоді та спорту Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Єреванська,19,null,03087,Камрат Я.П..,opklubid@kyivcity.gov.ua,+380445201729,Пн-Пт з 09:00-17:00,null
22880079,Середня загальноосвітня школа №74 м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,https://www.school74.kyiv.ua/,https://www.facebook.com/school74kiev,null,Марушевська Олена Олегівна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Сім'ї Бродських,4,null,03057,Директор,74school@kyivciti.gov.ua,+380444560472,Пн-Пт з 08:00-17:00,null
22880077,Середня загальноосвітня школа №69 м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,https://school69.kyiv.ua/,https://www.facebook.com/groups/133434854019667/?locale=uk_UA,null,Власенко Олександр Вікторвич,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Донецька,25,null,03151,Директор,69school@kyivciti.gov.ua,+380442434016,Пн-Пт з 08:00-17:00,null
22880076,Середня загальноосвітня школа №67 м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,http://school67.kyiv.sch.in.ua/,https://www.facebook.com/groups/1805036633062812/?locale=uk_UA,null,Корнієнко Валерій Васильович,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Академіка Шалімова,9-А,null,03124,Директор,67school@kyivciti.gov.ua,+380444977071,Пн-Пт з 08:00-17:00,null
22880074,Середня загальноосвітня школа №60 комплексного розвитку дітей «Росток» м. Києва імені Олександра Загребельного,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,https://school60.kiev.ua/,https://www.facebook.com/znz60/?locale=,null,Брижак Вікторія Вікторівна,В.о. Директора,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Романа Ратушного,12,null,03141,Директор,60school@kyivciti.gov.ua,+380442757454,Пн-Пт з 08:00-17:00,null
22880073,Середня загальноосвітня школа №54 м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,https://school54.pp.ua/,https://www.facebook.com/groups/575378892923602/?locale=uk_UA,null,Танєєва Ірина Валентинівна,В.о. Директора,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Академіка Білецького,7,null,03126,Директор,54school@kyivciti.gov.ua,+380444046190,Пн-Пт з 08:00-17:00,null
22880071,Середня загальноосвітня школа №46 м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,http://school46.edukit.kiev.ua/,https://www.facebook.com/school46kiev/?locale=uk_UA,null,Кулик Ольга Миколаївна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Василенка,10,null,03124,Директор,46school@kyivciti.gov.ua,+380444977176,Пн-Пт з 08:00-17:00,null
21622266,Середня загальноосвітня школа №229 м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,http://kyiv229.school.org.ua/,https://kv.isuo.org/schools/view/id/23233,null,Хомицька Лариса Юріївна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Олекси Тихого,57,null,03067,Директор,229school@kyivciti.gov.ua,+380444576559,Пн-Пт з 08:00-17:00,null
21622256,Середня загальноосвітня школа №174 м. Києва,"Надання послуг з початкової, базової та повної загальної середньої освіти",null,https://174kyiv-schooll.pp.ua/%d1%81%d1%82%d0%b0%d1%82%d1%83%d1%82-%d1%88%d0%ba%d0%be%d0%bb%d0%b8/,http://174kyiv-schooll.pp.ua/,null,Калюк КатеринаАндріївна,Директор,37485490,Управління освіти Солом'янської районної в місті Києві державної адміністрації,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Академіка Шалімова,43,null,03061,Директор,174school@kyivciti.gov.ua,+380444974188,Пн-Пт з 08:00-17:00,null
