entityId,entityName,addressIdentifier,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressThoroughfare,addressLocatorDesignator,addressLocatorDesignator2,addressLocatorBuilding,headFamilyName,headName,headAdditionalName,contactPointEmail,lat,lon,foundationDate
25285699,ЖБК «Авіатор-20»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,44-А,null,null,Лилик,Клавдія,Олександрівна,null,50.5161850,30.5951940,1997-11-24
23378675,ОСББ «Десна»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,34/51,null,null,Лук'яненко,Олександр,Валерійович,null,50.5129160,30.5967630,1997-03-13
44730206,ОСББ «Градинська 1»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Градинська,1,null,null,Попович,Ольга,Ярославівна,null,50.5173520,30.6009470,2022-09-28
41168439,ОСББ «Градинська 11»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Градинська,11,null,null,Попович,Ольга,Ярославівна,null,50.5190290,30.5971160,2017-02-22
40731943,ОСББ «Градинська 9»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Градинська,9,null,null,Максименко,Ярослав,Олександрович,null,50.5184300,30.5979480,2016-08-10
40615076,ОСББ «Щасливий господар»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Лаврухіна Миколи,12,null,null,Семенова,Тетяна,Миколаївна,null,50.5176860,30.5977900,2016-07-01
42260296,ОСББ «Європейський будинок № 16»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Лаврухіна Миколи,16,null,null,Калюжний,Павло,Володимирович,null,50.5184550,30.5965230,2018-06-22
24262905,ЖБК «Суднобудівельник-22»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Лаврухіна Миколи,11-А,null,null,Майстренко,Ірина,Вікторівна,null,50.5158700,30.5968560,1996-03-20
24262437,ЖБК «Хімік-22»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Лаврухіна Миколи,11,null,null,Басюк,Іван,Васильович,null,50.5169880,30.5970620,1996-03-19
41466704,ОСББ «Європейський будинок № 14»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Лаврухіна Миколи,14,null,null,Гладушевський,Костянтин,Володимирович,null,50.5180550,30.5969380,2017-07-18
42134400,ОСББ «Радунь 8/13»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Радунська,8/13,null,null,Лутюк,Олена,Віталіївна,null,50.5193080,30.5963960,2018-05-15
40490469,ОСББ «Радунь-1»,Некомунальна,UA80000000000336424,02034,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Радунська,2/18,null,null,Пахалович,Микола,Євгенович,null,50.5187100,30.5957590,2016-05-18
22883282,ЖБК «Кристал-18»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Беретті Вікентія,16,null,null,Войцеховський,Анатолій,Миколайович,null,50.5122130,30.6021210,1985-01-22
22906327,ЖБК «Октава-3»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Сержа Лифаря,11,null,null,Кравченко,Людмила,Василівна,null,50.5133440,30.6100410,1983-01-11
22934140,ЖБК «Суднобудівник-12»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,49-А,null,null,Каражов,Дмитро,Георгійович,null,50.5114810,30.6076010,1983-01-14
22884933,ЖБК «Суднобудівник-11»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,16,null,null,Єфімов,Володимир,Петрович,null,50.5074460,30.6014630,2000-07-10
22935317,ЖБК «Октава-2»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Беретті Вікентія,3,null,null,Нестеренко,Олексій,Андрійович,null,50.5088310,30.6048360,1982-01-26
22885631,ЖБК «Хімік-13»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Беретті Вікентія,5,null,null,Колендра,Анатолій,Анатолійович,null,50.5095090,30.6037240,1983-12-14
40779739,ОСББ «Будинок 40/11 по вул. Бальзака»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,40/11,null,null,Халєєв,Вадим,Геннадійович,null,50.5116340,30.6002930,2016-08-26
23494849,ОСББ «Арсеналець-21»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,37,null,null,Бухало,Наталія,Андріївна,null,50.5071840,30.6030500,1998-01-09
22864793,ЖБК «Кристал-11»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,37-А,null,null,Онопрієнко,Валентина,Георгіївна,null,50.5079630,30.6035760,1983-01-10
23494849,ОСББ «Арсеналець-21»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,35,null,null,Бухало,Наталія,Андріївна,null,50.5067030,30.6026660,1998-01-09
22865048,ЖБК «Взуттєвик-4»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,49-А,null,null,Поета,Аліна,Михайлівна,null,50.5086090,30.6180030,1983-01-26
22884123,ЖБК «Суднобудівельник-10»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,47-Б,null,null,Крілевська,Поліна,Ігорівна,null,50.5081350,30.6161040,1981-12-18
40818526,ОСББ «Закревського 47А»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,47-А,null,null,Місік,Тетяна,Петрівна,null,50.5079460,30.6170850,2016-09-08
41256123,ОСББ «Закревського 45»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,45,null,null,Харченко,Клавдія,Петрівна,null,50.5068710,30.6171530,null
22883017,ЖБК «Шовковик-8»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,35-А,null,null,Мартиненко,Руслан,Олексійович,null,50.5038700,30.6119690,1982-01-09
22933790,ЖБК «Авіатор-10»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,29-Б,null,null,Ковтун,Леонід,Сергійович,null,50.5017850,30.6087200,1983-03-16
22883626,ЖБК «Арсеналець-22»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,37,null,null,Виговський,Володимир,Володимирович,null,50.5036120,30.6142190,1982-12-22
22894512,ЖБК «Промбудівник-5»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,39-А,null,null,Глухенко,Віктор,Миколайович,null,50.5054540,30.6140260,1983-01-26
22893234,ЖБК «Автотранспортник-3»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Сержа Лифаря,1-А,null,null,Антоненко,Олена,Павлівна,null,50.5094270,30.6179070,1983-12-14
22934677,ЖБК «Локомотив-4»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,34-А,null,null,Максимчук,Анатолій,Степанович,null,50.5105030,30.6136930,1983-01-14
22934134,ЖБК «Шовковик-9»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,32-В,null,null,Марков,Сергій,Анатолійович,null,50.5088040,30.6128070,1982-12-24
22885140,ЖБК «Хімік-11»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,32-Г,null,null,Семич,Ігор,Вікторович,null,50.5087800,30.6137900,1982-12-24
22885163,ЖБК «Молодіжний-10»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,30,null,null,Демиденко,Галина,Олександрівна,null,50.5081600,30.6105050,1983-03-02
22885170,ЖБК «Промбудівельник-4»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,28,null,null,Фонарьова,Валентина,Олександрівна,null,50.5074520,30.6102290,1982-02-01
22864586,ЖБК «Хімік-10»,Некомунальна,UA80000000000336424,02222,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,24,null,null,Довгаленко,Олена,Віталіївна,null,50.5069880,30.6094510,1982-12-24
22864586,ЖБК «Хімік-10»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,22,null,null,Довгаленко,Олена,Віталіївна,null,50.5069270,30.6083830,1982-02-09
22883081,ЖБК «Молодіжний-11»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,30-А,null,null,Глухенко,Віктор,Миколайович,null,50.5082560,30.6129090,1983-12-14
45189452,ОСББ «Червоної Калини 16-А»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,16-А,null,null,Король,Таміла,Володимирівна,null,50.5052320,30.6037520,2023-08-23
45183817,ОСББ «Червона Калина 16/12»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,16/12,null,null,Гайдамаченко,Ольга,Олександрівна,null,50.5048120,30.6032550,2023-11-13
40834883,ОСББ «Світлодар»,Некомунальна,UA80000000000336424,02221,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,18,null,null,Плюхіна,Світлана,Миколаївна,null,50.5049770,30.6053500,2016-09-15
22864994,ЖБК «Будматеріали-2»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,12-Б,null,null,Трембовецька,Марина,Анатоліївна,null,50.5049920,30.5869200,1986-08-14
23697914,ЖБК «Суднобудівник-16»,Некомунальна,UA80000000000336424,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,10,null,null,Кузів,Михайло,Васильович,null,50.5040020,30.5851480,1986-01-23
23697914,ЖБК «Суднобудівник-16»,Некомунальна,UA80000000000336424,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,14-Б,null,null,Кузів,Михайло,Васильович,null,50.5052150,30.5859550,1986-01-23
22864994,ЖБК «Будматеріали-2»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,12-А,null,null,Трембовецька,Марина,Анатоліївна,null,50.5045740,30.5873060,1986-08-14
40518782,ОСББ «Прип'ять-30»,Некомунальна,UA80000000000336424,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,14-А,null,null,Морозов,Микола,Іванович,null,50.5059040,30.5854410,2016-05-30
40725238,ОСББ «Архітектора Ніколаєва 11»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,11,null,null,Басюк,Іван,Васильович,null,50.5075650,30.5937340,2016-08-08
22885080,ЖБК «Арсеналець-25»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,1/1,null,null,Панас,Сергій,Богданович,null,50.5047330,30.5967730,1985-01-23
22885080,ЖБК «Арсеналець-25»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,3-А,null,null,Панас,Сергій,Богданович,null,50.5054090,30.5964320,1985-01-23
22885080,ЖБК «Арсеналець-25»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,3-Б,null,null,Панас,Сергій,Богданович,null,50.5057580,30.5961370,1985-01-23
22885080,ЖБК «Арсеналець-25»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Ніколаєва Архітектора,3,null,null,Панас,Сергій,Богданович,null,50.5050630,30.5967240,1985-01-23
22893642,ЖБК «Хімік-14»,Некомунальна,UA80000000000336424,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,24,null,null,Сахно,Тетяна,Яківна,null,50.5076080,30.5909000,1985-01-18
22893642,ЖБК «Хімік-14»,Некомунальна,UA80000000000336424,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,18,null,null,Сахно,Тетяна,Яківна,null,50.5072140,30.5897440,1985-01-18
40518782,ОСББ «Прип'ять-30»,Некомунальна,UA80000000000336424,02226,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,14,null,null,Морозов,Микола,Іванович,null,50.5048370,30.5848570,2016-05-30
22934163,ЖБК «Автотранспортник-4»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,15-В,null,null,Галацевич,Ксенія,Сергіївна,null,50.5035560,30.5884730,1985-01-23
22934163,ЖБК «Автотранспортник-4»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,17-Б,null,null,Галацевич,Ксенія,Сергіївна,null,50.5038640,30.5900460,1985-01-23
22934163,ЖБК «Автотранспортник-4»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,15-Б,null,null,Галацевич,Ксенія,Сергіївна,null,50.5032100,30.5890040,1985-01-23
22934163,ЖБК «Автотранспортник-4»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,17-В,null,null,Галацевич,Ксенія,Сергіївна,null,50.5042150,30.5895220,1985-01-23
22893872,ЖБК «Промбудівельник-7»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,25,null,null,Гірча,Людмила,Анатоліївна,null,50.5042910,30.5955500,1985-01-30
22893872,ЖБК «Промбудівельник-7»,Некомунальна,UA80000000000336424,02225,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,21,null,null,Гірча,Людмила,Анатоліївна,null,50.5034280,30.5935200,1985-01-30
22882934,ОСББ «Маяк-6»,Некомунальна,UA80000000000336424,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,15,null,null,Нелуп,Наталія,Федорівна,null,50.5032320,30.5826780,2004-03-07
22934542,ЖБК «Квазар-7»,Некомунальна,UA80000000000336424,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,3,null,null,Мацело,Лідія,Іванівна,null,50.5003630,30.5877100,2001-05-22
22882934,ОСББ «Маяк-6»,Некомунальна,UA80000000000336424,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,15-А,null,null,Нелуп,Наталія,Федорівна,null,50.5034640,30.5820440,2004-03-07
22882934,ОСББ «Маяк-6»,Некомунальна,UA80000000000336424,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Каштанова,15-Б,null,null,Нелуп,Наталія,Федорівна,null,50.5030080,30.5820380,2004-03-07
22872752,ЖБК «Автотранспортник-5»,Некомунальна,UA80000000000336424,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,10,null,null,Бабицька,Юлія,Володимирівна,null,50.5024470,30.5812170,1986-01-22
22895693,ОСББ «Київ-10»,Некомунальна,UA80000000000336424,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,8-В,null,null,Чурікова,Ольга,Петрівна,null,50.4998830,30.5808290,1998-05-28
44823519,ОСББ «Бальзака 4А»,Некомунальна,UA80000000000336424,02224,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Бальзака Оноре Де,4-А,null,null,Сінякова,Ніна,Миколаївна,null,50.4988060,30.5799470,2022-05-30
22934542,ЖБК «Квазар-7»,Некомунальна,UA80000000000336424,null,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,7-А,null,null,Мацело,Лідія,Іванівна,null,50.4991110,30.5884140,null
23492365,ЖБК «Квазар-8»,Некомунальна,UA80000000000336424,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,3-В,null,null,Рафальска,Надія,Михайлівна,null,50.4994930,30.5850750,1986-02-10
22934022,ОСББ «Мотозаводець-6»,Некомунальна,UA80000000000336424,02224,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,5,null,null,Сенчило,Віталій,Вікторович,null,50.4977930,30.5873840,2002-06-20
34343477,ОСББ «Добробуд»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,5,null,null,Чайка,Галина,Володимирівна,null,50.4999790,30.6036920,2006-09-13
22864681,ЖБК «Мотозаводець-4»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,9,3; 4,null,Яківець,Віталій,Олександрович,null,50.5018890,30.6028790,1984-01-11
22934594,ЖБК «Шовковик-11»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,9,1; 2,null,Барсуков,Олексій,Валерійович,null,50.5018890,30.6028790,1983-12-26
22934602,ЖБК «Більшовик-5»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,11,null,null,Павлова,Тетяна,Єгорівна,null,50.5029040,30.6017970,1984-04-18
22883537,ЖБК «Академічний-9»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,1/25,null,null,Дзюблик,Олексій,Ярославович,null,50.4989440,30.6053170,null
22883537,ЖБК «Академічний-9»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Рональда Рейгана,3,null,null,Дзюблик,Олексій,Ярославович,null,50.4995180,30.6048640,null
22935323,ЖБК «Хімікат»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,5-А,null,null,Левик,Микола,Петрович,null,50.4992110,30.5940570,1985-01-22
22883537,ЖБК «Академічний-9»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,23-А,null,null,Дзюблик,Олексій,Ярославович,null,50.4990350,30.6040330,1982-12-20
22908266,ЖБК «Хімік-12»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,23,null,null,Козировська,Олена,Анатоліївна,null,50.4985130,30.6044290,1982-12-29
22885692,ЖБК «Шовковик-10»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,19,2; 3,null,Лащевська,Олена,Валеріївна,null,50.4983580,30.6024860,1982-12-28
22908266,ЖБК «Хімік-12»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,19,1; 2,null,Козировська,Олена,Анатоліївна,null,50.4983580,30.6024860,1982-12-29
22885463,ЖБК «Академічний-11»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,13,null,null,Таранушенко,Тамара,Володимирівна,null,50.4983490,30.5986750,1983-12-22
22885660,ЖБК «Арсеналець-23»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Закревського Миколи,11,null,null,Захарова,Світлана,Володимирівна,null,50.4983500,30.5969810,1984-01-09
22885714,ЖБК «Суднобудівник-14»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,4-В,null,null,Сорокопуд,Аркадій,Альбертович,null,50.5006320,30.5951840,1984-02-09
45527608,ОСББ «Локомотив-5»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,4-Б,null,null,Червинська,Катерина,Вілаятівна,null,50.5006340,30.5936220,2024-04-09
22893228,ОСББ «Кристал-16»,Некомунальна,UA80000000000336424,02217,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Червоної Калини,4,null,null,Горобець,Андрій,Петрович,null,50.4997150,30.5921320,2024-11-18
22876721,ЖБК «Локомотив-2»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул.Вершигори,3,null,null,Шалінська,Лідія,Архипівна,null,50.4926710,30.5769030,null
22908987,ЖБК «Шовковик-7»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,18,null,null,Круковська,Жанна,Григорівна,null,50.4890990,30.5803910,null
22885683,ЖБК «Хімік-9»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,20,null,null,Єрмаков,Андрій,Сергійович,null,50.4885580,30.5804820,null
22873616,ЖБК «Шовковик-6»,Некомунальна,UA80000000000479391,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,8-А,null,null,Ніколайчук,Сергій,Анатолійович,null,50.4940070,30.5807700,1981-02-18
22873438,ЖБК «Хімік-8»,Некомунальна,UA80000000000479391,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,2-Б,null,null,Турченко,Антоніна,Іванівна,null,50.4930230,30.5785120,1981-01-30
22871706,ЖБК «Вагоноремонтник-2»,Некомунальна,UA80000000000479391,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,4-Б,null,null,Турченко,Антоніна,Іванівна,null,50.4922480,30.5794500,1981-03-12
22893464,ОСББ «Хімік-7»,Некомунальна,UA80000000000479391,02223,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,10,null,null,Вдовенко,Тетяна,Олександрівна,null,50.4945590,30.5813240,1981-03-12
22907505,ЖБК «Механізатор-5»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,просп.Воскресенський,48,null,null,Фурмак,Любов,Григорівна,null,50.4916690,30.5914210,null
22908622,ЖБК «Вагоноремонтник»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул.Кибальчича,19,null,null,Левченко,Тетяна,Петрівна,null,50.4929100,30.6031660,null
22905718,ЖБК «Арсеналець -13»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул.Кибальчича,3-Б,null,null,Мазира,Леонід,Дмитрович,null,50.4919470,30.5942280,null
41042136,ОСББ «Буревісник - плюс»,Некомунальна,UA80000000000479391,02183,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,30,null,null,Лойченко,Ольга,Семенівна,null,50.4945070,30.6044200,2016-12-21
22864215,ЖБК «Шовковик-3»,Некомунальна,UA80000000000479391,02183,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,30-А,null,null,Опалюк,Ніла,Йосипівна,null,50.4938580,30.6025980,1978-02-18
22908711,ЖБК «Харчовик-4»,Некомунальна,UA80000000000479391,02184,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,26,null,null,Семенюк,Микола,Іванович,null,50.4944250,30.5974200,1978-10-16
22864184,ЖБК «Хімік-5»,Некомунальна,UA80000000000479391,02184,Україна,місто Київ,null,null,Київ,Дніпровський район,просп. Романа Шухевича,26-В,null,null,Тимошенко,Антоніна,Аркадіївна,null,50.4934790,30.5985070,1978-02-10
22932709,ЖБК «Вагоноремонтник-1»,Некомунальна,UA80000000000479391,02218,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,3,null,null,Кропивницька,Наталія,Ігорівна,null,50.4910960,30.5858100,1980-02-25
22873556,ЖБК «Шовковик-4»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,17,null,null,Маслюк,Надія,Андріївна,null,50.4857630,30.5853440,null
22873546,ЖБК «Хімік-6»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,17-А,null,null,Уваров,Сергій,Анатолійович,null,50.4855780,30.5866760,null
22872597,ЖБК «Буревісник-3»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,7,null,null,Бірман,Сергій,Вікторович,null,50.4885120,30.5851830,null
22873361,ЖБК «Дарницький-11»,Некомунальна,UA80000000000479391,02218,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Сірожупанників,30-Б,null,null,Миколенко,Віталій,Васильович,null,50.4886960,30.5896740,1968-06-28
22885097,ЖБК «Славутич»,Некомунальна,UA80000000000479391,null,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Івана Микитенка,9-В,null,null,Карбовнича,Євгенія,Анатоліївна,null,50.4879280,30.5979690,null
22872870,ЖБК «Чайка»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Кубанської України,45,5;6;7; 8,null,Кривошеєва,Аліна,Сергіївна,null,50.4846400,30.6322170,1971-05-31
22885789,ЖБК «Текстильщик»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Кубанської України,45,1;2;3; 4,null,Рекунова,Тамара,Василівна,null,50.4846400,30.6322170,1969-05-26
22885341,ЖБК «Київміськбуд-5/2»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Кубанської України,45-Б,null,null,Андрющенко,Андрій,Анатолійович,null,50.4841700,30.6309120,1971-03-29
21679740,ОСББ «Десна-46»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Мілютенка,46,1,null,Сікорський,Костянтин,Валерійович,null,50.4838820,30.6256200,2000-08-15
22885364,ЖБК «Харчовик-3»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,вул. Мілютенка,42,null,null,Вакулюк,Надія,Григорівна,null,50.4813100,30.6257120,1974-09-25
23697618,ЖБК «Дніпро»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Лісовий,29,null,null,Зайка,Людмила,Анатоліївна,null,50.4831130,30.6329420,1973-04-28
22882963,ЖБК «Темп-7»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Лісовий,17-А,null,null,Радченко,Дмитро,Олексійович,null,50.4833830,30.6290450,1972-06-12
22895279,ЖБК «Весна»,Некомунальна,UA80000000000336424,02166,Україна,місто Київ,null,null,Київ,Деснянський район,просп. Лісовий,15-А,null,null,Бабова,Лідія,Тихонівна,null,50.4831480,30.6276940,1973-08-06
